snr_db,sigma_step_hz,trial_index,trajectory_seed,noise_seed,decoded_success,decoded_message,reported_snr,reported_drift,reported_frequency,max_abs_frequency_hz,frequency_rms_hz,frequency_peak_to_peak_hz,max_abs_phase_rad,phase_rms_rad,phase_peak_to_peak_rad,final_phase_rad,fitted_constant_hz,fitted_linear_coefficient,runtime_seconds
-30.0,0.04,21,2026300521,2026100621,1,K1ABC FN42 33,-28,0,10.140200,0.35236290258789754,0.13822863947289443,0.6254180896010204,18.428247254447186,11.781717354690656,35.35376432811721,8.007275398291824e-13,-0.026347441711477418,0.17431996257089666,0.06940702800056897
-30.0,0.04,22,2026300522,2026100622,1,K1ABC FN42 33,-29,0,10.140200,0.5100158927060525,0.19169482218693915,0.9231327229092597,28.40008193518388,17.15519914812745,48.24044115069519,1.9952789420685235e-13,0.7185587244953368,0.2085428317892842,0.07914983299997402
-30.0,0.04,15,2026300515,2026100615,1,K1ABC FN42 33,-29,0,10.140200,0.3142998910241072,0.1181000472790965,0.5353984177208592,13.036789879839729,8.315045077682981,25.86014821096306,-2.5182529672651555e-12,-0.04002353198951774,0.10570993530287082,0.46095836499989673
-30.0,0.04,18,2026300518,2026100618,1,K1ABC FN42 33,-30,0,10.140200,0.17765703710850123,0.07020836161852771,0.3472876747548896,6.371159536128635,2.9798566978642267,11.689053355326836,6.640738306473715e-15,-0.2111463199713685,-0.16799285255169205,0.3977937510007905
-30.0,0.04,19,2026300519,2026100619,1,K1ABC FN42 33,-30,0,10.140200,0.3643539292812078,0.1278720131742475,0.7099356180139157,12.650414585162801,9.22484559982279,25.110593013502427,1.353353193400686e-12,-0.03469378325916886,0.01698414745131251,0.36895203499989293
-30.0,0.04,26,2026300526,2026100626,1,K1ABC FN42 33,-30,0,10.140200,0.22326557301789907,0.08072197177031974,0.42818645780115805,7.658974667055256,3.191150309762031,13.811487017507869,-5.840598187381585e-13,0.5409237555973908,0.5180262184145008,0.08249834200069017
-30.0,0.04,23,2026300523,2026100623,1,K1ABC FN42 33,-30,0,10.140200,0.23767550154063083,0.10699723354721159,0.44268247718424236,15.655713386877569,9.628631469658028,28.441732729530457,7.349927957922553e-13,0.32102883225711537,0.22706515103508332,0.24357938899993314
-30.0,0.04,27,2026300527,2026100627,1,K1ABC FN42 33,-29,0,10.140200,0.31073239085532756,0.1034486994291636,0.5344349306574219,13.532230585052485,8.047197515018496,24.695033300000528,4.1474549489217694e-13,-0.11371296856350921,-0.3931864803533979,0.05882952700085298
-30.0,0.04,29,2026300529,2026100629,1,K1ABC FN42 33,-29,0,10.140200,0.3426105991035932,0.13862593729464442,0.581126492165277,23.042093975984457,10.695711107491695,36.106809469189095,1.3872774456968884e-12,0.14382870000709258,0.16887380210818567,0.10340283500045189
-30.0,0.04,24,2026300524,2026100624,0,,,,,0.3119957542801437,0.1135184685693922,0.5050068182379004,10.977312245743278,6.1167293219097685,20.92175622336896,2.023362380421112e-12,0.3015837045680174,0.15648168115497263,0.5322418189989548
-30.0,0.04,30,2026300530,2026100630,1,K1ABC FN42 33,-30,0,10.140200,0.2887035878620261,0.15551424189504137,0.5456674611544972,24.29359484445127,14.165906577653727,47.72855581720172,6.224708248847577e-13,0.06908719570419962,0.13635521730617198,0.25324742600059835
-30.0,0.04,25,2026300525,2026100625,0,,,,,0.31675019139089844,0.11914401637806836,0.5741593432457656,13.486787156562833,6.204512397086278,24.90224992981691,-1.3671013106286711e-12,0.08441013263638979,0.02620385846464557,0.5279176019994338
-30.0,0.04,32,2026300532,2026100632,1,K1ABC FN42 33,-30,0,10.140200,0.3551508165620677,0.13067117648274096,0.5579575265628056,10.95114603345116,6.811166233947626,21.133667461607224,4.701803182904918e-13,0.3448895866355226,0.17362487067449253,0.1204738680007722
-30.0,0.04,28,2026300528,2026100628,0,,,,,0.25050496879842954,0.0819829416309832,0.4194013969523932,8.467950863662672,4.536165298762581,16.019027648645242,4.992386712365793e-13,-0.3417434148605398,-0.3851844813399378,0.56542804899982
-30.0,0.04,31,2026300531,2026100631,1,K1ABC FN42 33,-31,0,10.140200,0.24502860913747693,0.09281469557881965,0.4508908902690426,12.16077800263542,6.8511335844838275,23.339321963718756,-1.6371724261650053e-12,0.13504473672368622,0.08726670945844743,0.2421046360013861
-30.0,0.04,36,2026300536,2026100636,1,K1ABC FN42 33,-30,0,10.140200,0.2603097319568769,0.10099145509168506,0.49476851751281026,13.828458060811228,7.377222638147889,21.881947881458537,-8.57232687612175e-13,-0.19122067848568985,-0.03689946465281288,0.06594523300009314
-30.0,0.04,35,2026300535,2026100635,1,K1ABC FN42 33,-30,0,10.140200,0.2686093610891818,0.1153178006441136,0.5363797444178204,10.573035147196121,5.341152546501637,20.021197479954353,-2.309237870368186e-13,0.299617128205645,0.33934940898602883,0.07547778899970581
-30.0,0.04,34,2026300534,2026100634,0,,,,,0.3027495125883244,0.10969854699673288,0.5614721803768584,14.899273557282546,9.238399800182501,27.82967126920501,-4.788263535671078e-12,0.027994214625534423,0.16271602625857262,0.34404640199863934
-30.0,0.04,33,2026300533,2026100633,0,,,,,0.40453036577141216,0.18861783461617798,0.789877740009828,29.55859871812212,17.265868308660995,50.74901906093551,3.4019679434615924e-12,0.4593958279887767,0.2678556855679367,0.5147600929994951
-30.0,0.04,40,2026300540,2026100640,1,K1ABC FN42 33,-30,0,10.140200,0.330533477787044,0.13819022381047466,0.5602705905361912,14.337240714603222,7.920279496639015,26.76913402416129,-3.6754280174911003e-13,-0.11565717281384488,0.08789629277624489,0.2670161369987909
-30.0,0.04,37,2026300537,2026100637,0,,,,,0.30545390146228935,0.11705565120986157,0.5550623599126063,17.595360900819657,8.672408247987695,29.55222648797301,-4.2607519075421596e-13,0.20316342475251514,-0.02693693387522069,0.5315026030002628
-30.0,0.04,38,2026300538,2026100638,0,,,,,0.26903597663433615,0.1121031022775735,0.5143316907513995,17.4657187189621,8.22475606776636,26.688814406166188,-1.8306694051298256e-13,-0.36580539599430123,-0.50717185026567,0.5271548479995545
-30.0,0.04,39,2026300539,2026100639,0,,,,,0.2954334269327718,0.12113988527909567,0.5517563756500795,13.452225517152156,7.67846091402469,23.844534056708373,1.1977478470842629e-12,-0.2545276118687815,-0.13067951484092774,0.43741698099984205
-30.0,0.04,44,2026300544,2026100644,1,K1ABC FN42 33,-29,0,10.140200,0.24571867457122415,0.10627547612231555,0.4596462160649117,15.803684511333106,8.49275245359553,26.580716060640086,-9.376784288264717e-13,-0.35620927384070605,-0.39111883806953424,0.05429966600058833
-30.0,0.04,42,2026300542,2026100642,1,K1ABC FN42 33,-29,0,10.140200,0.19270413488105975,0.0789607172767487,0.34822792272722564,8.769030228192651,4.014925960829505,15.23519572017302,-1.1622300344349412e-13,-0.016333130416818702,0.07949600267558049,0.245751652000763
-30.0,0.04,43,2026300543,2026100643,1,K1ABC FN42 33,-30,0,10.140200,0.4245736565634127,0.1924699178661835,0.7418581921589233,28.084960757516317,18.7362295570284,51.992898390406054,-2.530252049548487e-12,0.10879698406284428,0.05415091775903434,0.26544195799942827
-30.0,0.04,46,2026300546,2026100646,1,K1ABC FN42 33,-29,0,10.140200,0.30373096962897395,0.13359876528266065,0.5735745834518331,16.133172945415374,8.901115954821973,29.33513864308307,-1.0087243540457536e-12,-0.34802425192646325,-0.08217452354243932,0.05829164200076775
-30.0,0.04,47,2026300547,2026100647,1,K1ABC FN42 33,-30,0,10.140200,0.3542151422429244,0.11633415749145067,0.6402814365968742,14.339148788304698,7.531604447768672,26.272512999191086,-4.761664153252188e-13,0.08976810898983781,-0.2644470332530866,0.08423994300028426
-30.0,0.04,45,2026300545,2026100645,1,K1ABC FN42 33,-29,0,10.140200,0.24228636081878652,0.07944146849318248,0.44849906132049205,6.651016002091747,3.191189218046288,11.648932237167465,-1.6081190198913298e-13,-0.3886355570175677,-0.2951665636144976,0.25654134600154066
-30.0,0.04,50,2026300550,2026100650,1,K1ABC FN42 33,-30,0,10.140200,0.2913516899882762,0.10140567318131395,0.4535343640097582,11.06908096974601,5.663071949235677,20.779212320514738,1.154536535818984e-12,-0.358362025246203,-0.06701033525792677,0.08896158799871046
-30.0,0.04,41,2026300541,2026100641,0,,,,,0.29526670402794575,0.13339789420039072,0.535127079828096,18.46933134449204,12.617890325754548,35.51232817231883,-9.119389271505796e-13,-0.17936584012869697,0.04293376334319948,0.5501104359991587
-30.0,0.04,48,2026300548,2026100648,1,K1ABC FN42 33,-30,0,10.140200,0.21113514314310972,0.08108380545563301,0.4138558782663454,6.3189516596396444,3.218961321047591,11.110775688104981,1.579149137842517e-13,0.0259126146749107,0.18987299262318083,0.28271412499998405
-30.0,0.04,49,2026300549,2026100649,1,K1ABC FN42 33,-30,0,10.140200,0.21030442027748109,0.09005031400741274,0.40101273467415727,10.202437342654575,5.290013056871619,17.59916297576975,6.944583796908432e-13,0.042757439324764696,0.19022463792469924,0.261109896000562
-30.0,0.04,53,2026300553,2026100653,1,K1ABC FN42 33,-29,0,10.140200,0.2912336823721564,0.13245630763219898,0.5375588408397486,16.297983007628694,9.443939361539565,31.9106500122982,1.5382313478529142e-13,-0.40666964483126944,-0.17129637745627735,0.06041039599949727
-30.0,0.04,52,2026300552,2026100652,1,K1ABC FN42 33,-30,0,10.140200,0.478609003247167,0.1823053574449029,0.7895440551673123,26.476206011757398,17.62275548793508,50.76492567158997,-2.062187226536949e-13,-0.20408035869535143,-0.1442428785936376,0.1477625370007445
-30.0,0.04,56,2026300556,2026100656,1,K1ABC FN42 33,-29,0,10.140200,0.26693804518603664,0.09503827334196636,0.4726033044811368,10.645369477789249,6.022646541695827,19.057767775827763,1.0623086611760701e-12,0.050558053225214096,-0.21637999196082253,0.06465538099837431
-30.0,0.04,54,2026300554,2026100654,1,K1ABC FN42 33,-29,0,10.140200,0.311829263343843,0.1191138117173817,0.5815024642904656,15.292325272329615,6.868631803630624,24.574087570793118,3.908818147629889e-12,-0.5583220231854158,-0.34077191701204995,0.24148662900006457
-30.0,0.04,55,2026300555,2026100655,1,K1ABC FN42 33,-30,0,10.140200,0.23599739844155015,0.09848311267679268,0.4561198868462452,15.03484794276158,7.745784563990521,26.816390576780663,9.774516265825817e-15,-0.050225789239565194,-0.09240161662422407,0.31671632200050226
-30.0,0.04,51,2026300551,2026100651,0,,,,,0.3237492330650096,0.12468744581353343,0.5866864987880942,17.850549578377986,9.359586949656924,29.18700513254661,2.214032776559627e-12,-0.024479848183031176,0.04048747078278956,0.503226803999496
-30.0,0.04,60,2026300560,2026100660,1,K1ABC FN42 33,-29,0,10.140200,0.275139521634516,0.10387174155598101,0.5221394412761386,7.6708329250714895,4.27783018218917,15.138380372354991,-4.6432996336776e-13,0.301376029703905,0.23945895633640157,0.06195783400107757
-30.0,0.04,57,2026300557,2026100657,1,K1ABC FN42 33,-30,0,10.140200,0.32408175636805103,0.1486382400550425,0.6096300180910323,24.01985355232605,13.96742994514606,43.55096039397096,-9.86844720524127e-13,0.056433867586907056,-0.03440379300565981,0.3707697179997922
-30.0,0.04,59,2026300559,2026100659,1,K1ABC FN42 33,-30,0,10.140200,0.21606616165176804,0.07757137878680909,0.4129258155537194,8.480733371416898,4.738884284919916,15.61250865733329,-9.028715275416488e-13,-0.24970907307957788,-0.36537745711165653,0.20621788500102411
-30.0,0.04,62,2026300562,2026100662,1,K1ABC FN42 33,-29,0,10.140200,0.27888009422092497,0.10941657372101823,0.5114768609323445,14.925929396109467,7.597463846182597,25.14843216215965,-2.8628870107905158e-12,0.12206612980853511,0.2295772676721931,0.09206157700100448
-30.0,0.04,63,2026300563,2026100663,1,K1ABC FN42 33,-30,0,10.140200,0.26099988783768546,0.10144911153153777,0.4218858986966983,7.136738991394483,3.7768958497115457,13.636778817967553,-6.200595592531499e-14,-0.20954264976703094,-0.147522830875489,0.05322141999931773
-30.0,0.04,65,2026300565,2026100665,1,K1ABC FN42 33,-30,0,10.140200,0.25626871388884254,0.10537738155520907,0.45340279168839415,8.32898834231699,4.263301290511526,16.555468867486358,-1.3586276201293934e-12,-0.26872497762505415,-0.3128299577526021,0.049079966000135755
-30.0,0.04,58,2026300558,2026100658,1,K1ABC FN42 33,-31,0,10.140200,0.4158087597928537,0.16745058119678446,0.7337788803035101,24.812431740724193,15.127570895443515,47.92098236977765,2.3115693387198988e-12,-0.06283201259186579,-0.1890307866781836,0.42821436099984567
-30.0,0.04,61,2026300561,2026100661,1,K1ABC FN42 33,-30,0,10.140200,0.3793925639023489,0.15936026298277753,0.7144465780318806,21.9689969776424,11.609341176124916,40.32498032226991,-9.470150358348306e-13,-0.41159716417895653,-0.20729999556254136,0.2522993349994067
-30.0,0.04,64,2026300564,2026100664,0,,,,,0.2158194926319757,0.08920799791533283,0.4144575785908193,8.091735447765126,3.8005756239031228,13.822909398182045,1.2500920437696905e-12,0.4513462428303942,0.6671657354623699,0.5272465529997135
-30.0,0.04,67,2026300567,2026100667,0,,,,,0.23422686129752288,0.10372388779880251,0.44853811236057817,14.050547473822187,8.677495492938611,25.785109445247343,7.501652209439052e-13,-0.12673998182666424,0.016718621859741628,0.5415348869992158
-30.0,0.04,66,2026300566,2026100666,0,,,,,0.4699022734422043,0.19893033475662447,0.806948572620084,33.66767708818952,19.709965427439535,59.252659804420624,-2.2557971116055064e-12,-0.11386439404840644,-0.41614721559638873,0.561917340999571
-30.0,0.04,71,2026300571,2026100671,0,,,,,0.4882680290947876,0.26884798032737006,0.8972182364675273,44.13973601263223,27.25736864990719,82.15310061980034,2.048436940904619e-12,-0.534047432461029,-0.17019147561513412,0.05027456199968583
-30.0,0.04,70,2026300570,2026100670,1,K1ABC FN42 33,-30,0,10.140200,0.49099336934933857,0.18565679281187286,0.7618969548270766,27.38988281701355,16.3036157707576,52.93146389883039,-6.6212335093907e-13,-0.23433245077608228,-0.49893999927519017,0.11519825200048217
-30.0,0.04,73,2026300573,2026100673,1,K1ABC FN42 33,-29,0,10.140200,0.2826569230888161,0.11278751917599729,0.5445265016272596,15.961249012503158,8.404623443794874,28.037322715144985,1.282975461980307e-13,0.44812028202819176,0.3109431315304013,0.06885234200126433
-30.0,0.04,68,2026300568,2026100668,1,K1ABC FN42 33,-30,0,10.140200,0.35352944450797874,0.13617764541864563,0.6443224475678396,19.60925120779534,9.208196097288825,32.3024004666205,-1.5948423137679413e-12,0.21650908081234557,-0.13702036369563317,0.7365296499992837
-30.0,0.04,74,2026300574,2026100674,1,K1ABC FN42 33,-30,0,10.140200,0.3320722185648673,0.1314692890604327,0.5540665979428743,21.072880755781476,10.774217779068213,35.20294915521876,-2.511168356589266e-13,-0.08719295532463976,-0.24109570756491974,0.06285163099892088
-30.0,0.04,72,2026300572,2026100672,1,K1ABC FN42 33,-31,0,10.140200,0.38704048068312247,0.17114076216047733,0.6510524500443309,26.894920585502216,17.13710097757276,52.919714234326484,3.1565436028890836e-12,0.3196999509138757,0.05587132863592024,0.28527671299889334
-30.0,0.04,77,2026300577,2026100677,1,K1ABC FN42 33,-30,0,10.140200,0.31445910580787934,0.1371328769726968,0.5590433387747089,21.369705665617854,13.802233188679029,38.900896982030105,2.674762321352997e-12,-0.47055803726867607,-0.23070691068391402,0.05555081400052586
-30.0,0.04,76,2026300576,2026100676,1,K1ABC FN42 33,-30,0,10.140200,0.22521887236822613,0.07915620086688505,0.4229418907232977,5.784941846334694,2.863538942628084,10.5695091585423,-1.3924972286361026e-13,0.13673334960345276,0.03846794248440594,0.1678890710009
-30.0,0.04,75,2026300575,2026100675,1,K1ABC FN42 33,-29,0,10.140200,0.26585016525011285,0.10242557599987526,0.4668369100005305,9.774772093568275,5.523927768824221,18.305603022058897,-2.1492009560919456e-13,0.5939987300798575,0.4917575100963531,0.197489988999223
-30.0,0.04,69,2026300569,2026100669,0,,,,,0.4201738686217258,0.211297080598607,0.7603299797626059,35.22725773774074,20.49416503420715,65.62920904986875,2.5541374570892117e-12,-0.8115286942602569,-0.6786369611191431,0.5225697290006792
-30.0,0.04,81,2026300581,2026100681,1,K1ABC FN42 33,-30,0,10.140200,0.27575681858047296,0.09848982074354974,0.46053674317539506,8.692989488349037,3.898696228946221,14.739144105976335,8.402660078149493e-13,-0.1896984097895283,-0.12949058385696605,0.13495047200012777
-30.0,0.04,82,2026300582,2026100682,1,K1ABC FN42 33,-30,0,10.140200,0.2598081489324565,0.09550375705733044,0.4914182108321293,12.406684389000171,6.161736529818927,22.50585934082861,1.7618241934802548e-12,0.017634270831176847,-0.10837981172083828,0.09896777900030429
-30.0,0.04,80,2026300580,2026100680,1,K1ABC FN42 33,-30,0,10.140200,0.23330626152403783,0.10573162846919307,0.4140902605002077,13.552942639113539,7.008176899441399,26.244683049955167,1.904357747883889e-13,0.21999573805458578,0.30895246960479067,0.24390884199965512
-30.0,0.04,83,2026300583,2026100683,1,K1ABC FN42 33,-29,0,10.140200,0.3238015318950012,0.11717673428362574,0.5928075022879622,13.559643714875552,7.5847974891976335,24.39931285487691,7.893128425168205e-13,-0.10828532465777241,-0.06093143710370903,0.056126438999854145
-30.0,0.04,84,2026300584,2026100684,1,K1ABC FN42 33,-30,0,10.140200,0.37812797610711313,0.11051792353296247,0.5489087416112911,11.560381337008465,5.9392499216961046,21.04855794438744,-8.809107956975204e-13,0.41930624371493075,0.5167718013618137,0.06761895699855813
-30.0,0.04,85,2026300585,2026100685,1,K1ABC FN42 33,-30,0,10.140200,0.32979792014954434,0.13138883607888543,0.5474002154545524,18.556804267446346,9.73856849853052,34.98931183608379,1.5466538640096505e-12,-0.03787647310350826,-0.06546802480714761,0.132438935999744
-30.0,0.04,78,2026300578,2026100678,0,,,,,0.30948788175891284,0.13424633461248117,0.5787414952723233,17.82558169364592,9.818055081762829,34.74838260404308,1.6961146029337293e-12,0.19747697209391593,0.2400379006089675,0.4674848729991936
-30.0,0.04,79,2026300579,2026100679,0,,,,,0.38988333355818666,0.1891429456496643,0.7229890442383785,25.467235682229155,14.830286804844054,49.30556143210564,2.384700509977522e-12,-0.11379899681470022,0.18237091528012045,0.5412777260007715
-30.0,0.04,87,2026300587,2026100687,1,K1ABC FN42 33,-30,0,10.140200,0.2183008338117639,0.07996000979949029,0.42584638031881783,8.982927002648216,5.231490292739332,17.51083986545295,-1.691346715460007e-13,0.059180098797562,0.046040579439029124,0.2516775530002633
-30.0,0.04,88,2026300588,2026100688,1,K1ABC FN42 33,-29,0,10.140200,0.2656803259679606,0.09909043734790142,0.47172272391949766,9.653461164288009,5.03764939338192,16.811191784713877,-6.033307534125676e-13,0.18510941689074495,0.20916693718750523,0.2645964909988834
-30.0,0.04,89,2026300589,2026100689,1,K1ABC FN42 33,-30,0,10.140200,0.3291109558295856,0.1461180674835631,0.6415088132553398,21.853023492081512,13.58769017289944,43.037413595930055,-1.5714252815657304e-13,0.022037789428762895,-0.2186399164533165,0.2704028690004634
-30.0,0.04,86,2026300586,2026100686,0,,,,,0.2414706657054576,0.10032484060200944,0.45386273303429436,11.116309594976505,5.98393487198382,20.687581757494023,-8.590832038801732e-13,0.2960174214798761,0.19744239330113708,0.5033594930009713
-30.0,0.04,93,2026300593,2026100693,1,K1ABC FN42 33,-30,0,10.140200,0.3382227907743576,0.1350176924839303,0.5926904896863238,17.592182227803303,10.352356869229098,34.60868246691146,1.804707208327705e-12,-0.36311699219818205,-0.16995545324315664,0.08804034000058891
-30.0,0.04,90,2026300590,2026100690,1,K1ABC FN42 33,-30,0,10.140200,0.2685383701904343,0.11401417944212257,0.5100860998181771,15.490806572409332,9.172018120335485,29.68093224636948,-2.1066455871410206e-12,0.1312716543079743,-0.07652494784119124,0.24860822899972845
-30.0,0.04,91,2026300591,2026100691,1,K1ABC FN42 33,-30,0,10.140200,0.2670301374772715,0.12148443261928704,0.49937722240358867,15.64646866930527,7.809314798088664,29.27478412866224,-1.037332546249825e-12,0.04640311062721493,0.22923493193654704,0.244846673000211
-30.0,0.04,92,2026300592,2026100692,1,K1ABC FN42 33,-30,0,10.140200,0.276786806773515,0.0878157528456049,0.47105362947014706,11.051632384709087,5.9767676932196405,19.117111539738488,-2.8041848357251986e-13,-0.05230102982560368,-0.04842708186248214,0.17592863099889655
-30.0,0.04,97,2026300597,2026100697,1,K1ABC FN42 33,-29,0,10.140200,0.33487017845091305,0.15309340163882829,0.6276213367087576,20.13504744410645,9.033698813888666,33.05436851167835,-3.1159562777216543e-12,-0.06911993400716886,0.06812156095385753,0.06701578499996685
-30.0,0.04,96,2026300596,2026100696,1,K1ABC FN42 33,-30,0,10.140200,0.2840830288884326,0.14037797393459955,0.5485000320756307,19.452071333089005,10.029273815841584,31.87314605679969,2.1964288027254142e-13,-0.19906071094600522,-0.4127642262636438,0.2578762419998384
-30.0,0.04,98,2026300598,2026100698,1,K1ABC FN42 33,-29,0,10.140200,0.2621621849426292,0.09214843008316508,0.42927735196313443,12.95956596281896,7.012756588980318,22.28480947373602,7.141565984414289e-13,0.005758552308135335,0.13237729207643423,0.23683720900044136
-30.0,0.04,100,2026300600,2026100700,1,K1ABC FN42 33,-30,0,10.140200,0.24647169854306777,0.12467937749473144,0.47210311237556296,20.40682526311217,12.280267879331632,37.99174252246852,-1.898986610321396e-13,-0.18627848950526957,-0.03595135087200229,0.05462920900026802
-30.0,0.04,94,2026300594,2026100694,0,,,,,0.26077778468906365,0.1102349981444398,0.49287706174128476,12.119085914505531,5.876760374903158,21.71495758185594,2.7189361873070084e-13,-0.6132240114608843,-0.5309714789360513,0.510496635999516
-30.0,0.04,95,2026300595,2026100695,0,,,,,0.2946294501341281,0.1343772067417346,0.567729888273782,17.948280329880877,8.60943067493811,31.95898207405586,-6.367979060728501e-13,0.24587125500469095,0.4195155060036744,0.5154109069990227
-30.0,0.04,99,2026300599,2026100699,1,K1ABC FN42 33,-29,0,10.140200,0.27817830144898936,0.1231133108016997,0.48898216155442,18.76116896425876,9.655316490946376,33.739554194697156,-2.885257137374975e-14,0.4408395410929134,0.37671669746587877,0.2492544699998689
-30.0,0.04,101,2026300601,2026100701,1,K1ABC FN42 33,-30,0,10.140200,0.28544548921240964,0.12212056180633923,0.4845632935646804,15.588711293308785,7.49472327926771,26.093279707667364,-1.6025778794281909e-12,0.3971660118007684,0.15848515356712292,0.2594583110003441
-30.0,0.04,104,2026300604,2026100704,1,K1ABC FN42 33,-30,0,10.140200,0.4391841773599463,0.21634383385103056,0.7553029450221744,34.93916543140816,22.99787018979173,66.61522242696509,9.304102627227806e-13,0.38504135461566585,-0.032703116301198966,0.1359082649996708
-30.0,0.04,105,2026300605,2026100705,1,K1ABC FN42 33,-30,0,10.140200,0.3036792799937654,0.11583809218872926,0.48934310279413973,16.547664340989975,9.299674746925668,29.63991596715186,-1.5894221702672517e-12,-0.4310593355018285,-0.49654404050625894,0.05825793099938892
-30.0,0.04,107,2026300607,2026100707,1,K1ABC FN42 33,-30,0,10.140200,0.33842802077446804,0.14246419291204104,0.6097377597731752,18.510275773783114,11.242760305363399,36.93492929033376,-6.625418529776494e-13,0.38175733526652966,0.30507980546360697,0.08291024100071809
-30.0,0.04,102,2026300602,2026100702,0,,,,,0.2555298918871974,0.0986460422552991,0.5003635805036762,9.142284575785299,4.902897276809434,17.919922908297725,1.6731023576126158e-12,-0.24377450969955572,-0.2124182321865418,0.5094963749997987
-30.0,0.04,106,2026300606,2026100706,1,K1ABC FN42 33,-29,0,10.140200,0.2079672710974047,0.09833671979286834,0.39584180006551273,12.746257140669337,8.102946614179722,23.491319749195565,8.276990204336698e-13,-0.3342425380873299,-0.16242295384866245,0.3607574149991706
-30.0,0.04,103,2026300603,2026100703,0,,,,,0.2865573987006001,0.1255144044532473,0.5566335908333335,8.983994854641914,5.151696817206542,17.02465130936528,1.5195605190809758e-12,0.01921285986574139,0.18114650171924038,0.5132659899991268
-30.0,0.04,108,2026300608,2026100708,1,K1ABC FN42 33,-30,0,10.140200,0.3796310421761241,0.1646916602013469,0.661834967599285,25.144994259505836,13.297514389991198,41.12491192547431,2.941917542909067e-14,-0.37488780260558513,-0.1713451477981943,0.2585459739984799
-30.0,0.04,110,2026300610,2026100710,1,K1ABC FN42 33,-29,0,10.140200,0.5089327249615966,0.1541316811336584,0.7971191863675033,23.20948737998091,13.339114061622384,41.61796078870648,-1.0023613883358706e-12,-0.6181344565231801,-0.5420666409579388,0.06159393699999782
-30.0,0.04,109,2026300609,2026100709,1,K1ABC FN42 33,-30,0,10.140200,0.23697345698587388,0.10037375056170085,0.47142190810550944,10.322641559819644,6.54278054857523,19.381698547421202,1.5356639571084685e-14,0.1538998062548088,-0.07307430245116564,0.17077233599957253
-30.0,0.04,111,2026300611,2026100711,1,K1ABC FN42 33,-28,0,10.140200,0.3504790480320235,0.12167869927323295,0.6111716542945247,15.767249250057631,7.555649347693775,24.71994338931337,1.490300938211675e-13,-0.19748124916736243,-0.3535276899742734,0.24088203999963298
-30.0,0.04,112,2026300612,2026100712,1,K1ABC FN42 33,-29,0,10.140200,0.2546245373280496,0.11856970261596723,0.4901414253495726,16.130270327523196,9.241712211448622,30.90425853968547,5.738760161522194e-13,-0.040881880404864096,0.01111330664128508,0.23844647399891983
-30.0,0.04,116,2026300616,2026100716,1,K1ABC FN42 33,-30,0,10.140200,0.5383237500822776,0.16208481979162115,0.8548147068091649,22.848481005410225,11.748674670654495,38.41758802379374,8.734957201994575e-13,-0.5713736555367706,-0.033049905454492975,0.07378356900153449
-30.0,0.04,114,2026300614,2026100714,1,K1ABC FN42 33,-29,0,10.140200,0.25887157615142375,0.12125839971303168,0.4859188652683092,17.448829784090158,7.906495588341427,29.705316112467933,-8.266616557950357e-13,-0.25943124558937947,-0.13432080173150646,0.24846922800134053
-30.0,0.04,113,2026300613,2026100713,1,K1ABC FN42 33,-30,0,10.140200,0.30963479618749534,0.12885383540579004,0.5325092476484586,14.186532853581232,8.706979556293842,26.234489766421554,7.251144129583054e-13,0.25117582316612047,0.07304890653059352,0.3374990779993823
-30.0,0.04,117,2026300617,2026100717,1,K1ABC FN42 33,-30,0,10.140200,0.2797167410237834,0.11176153870726652,0.48473544385000417,14.827743537441771,7.893571992586664,26.653850947164244,-7.851228348010331e-14,0.17548239582117958,0.13434194364754262,0.06834028099910938
-30.0,0.04,119,2026300619,2026100719,1,K1ABC FN42 33,-30,0,10.140200,0.22126070853979068,0.10334153421586427,0.4200833515936938,10.836869341968688,5.693765568417266,20.480149166825438,-5.381127943411557e-13,-0.1332699251484885,-0.24782929702188447,0.05866459800017765
-30.0,0.04,118,2026300618,2026100718,1,K1ABC FN42 33,-30,0,10.140200,0.27520802618503437,0.13084657860588275,0.5208291655897525,12.429515215022409,6.266474877580281,21.5424305627623,3.2506549535460394e-13,-0.15342690908220089,-0.23777184495270987,0.08301777099950414
-30.0,0.04,115,2026300615,2026100715,1,K1ABC FN42 33,-31,0,10.140200,0.2546223495289731,0.10985010383347492,0.4763129845967756,15.531944667736136,7.0891296648377145,25.046476635369654,1.4290218314227943e-13,0.37652093478652715,0.5982115698543297,0.23994030600078986
-30.0,0.04,120,2026300620,2026100720,1,K1ABC FN42 33,-29,0,10.140200,0.2515352020186179,0.11432134888641404,0.4903143410423053,16.11922595948734,9.411019075104717,28.645045303625977,-1.4733657002774514e-12,0.16934470481856534,0.3366949387118804,0.09931151199998567
-30.0,0.04,123,2026300623,2026100723,1,K1ABC FN42 33,-30,0,10.140200,0.24799299716195233,0.09739921932613932,0.4412850592243238,7.030039031121387,3.622982380826103,13.072892444945811,1.673316433331573e-13,0.11305773918066117,0.21175882868533313,0.04899521700099285
-30.0,0.04,122,2026300622,2026100722,1,K1ABC FN42 33,-30,0,10.140200,0.3170879656551555,0.17394344755781027,0.6005235186144533,24.809028343601312,14.243870433271454,47.71058150018394,2.5246853219140775e-12,0.17102203006725208,0.30335505359419856,0.09443817700048385
