tau_seconds,symbol_index,symbol_center_time_seconds,x,raw_hz,constant_linear_fit_hz,residual_hz,normalized_thermal_residual,normalized_quadratic_residual
5,34,23.552,-0.5802469135802469,0.9909988236083103,0.8840639342742697,0.1069348893340406,0.13954031883279774,-0.005745341614906957
5,35,24.234666666666666,-0.5679012345679012,0.9921475785778614,0.8855856533366229,0.10656192524123853,0.13905363456401607,-0.027173913043478375
5,36,24.917333333333332,-0.5555555555555556,0.9931497262682477,0.887107372398976,0.10604235386927174,0.13837564111068987,-0.04813664596273297
5,37,25.599999999999998,-0.5432098765432098,0.994023977104994,0.8886290914613292,0.10539488564366484,0.13753075387886166,-0.068633540372671
5,38,26.282666666666668,-0.5308641975308642,0.9947866536374891,0.8901508105236824,0.10463584311380669,0.13654027231308197,-0.08866459627329203
5,39,26.965333333333334,-0.5185185185185185,0.9954519952863268,0.8916725295860356,0.10377946570029117,0.13542277756401205,-0.1082298136645965
5,40,27.648,-0.5061728395061729,0.9960324241979519,0.8931942486483888,0.1028381755495631,0.1341944794045922,-0.1273291925465839
5,41,28.330666666666666,-0.49382716049382713,0.9965387771702013,0.894715967710742,0.10182280945945932,0.13286951887180948,-0.1459627329192548
5,42,29.013333333333332,-0.48148148148148145,0.9969805079788683,0.8962376867730951,0.10074282120577316,0.1314602322844892,-0.16413043478260889
5,43,29.695999999999998,-0.4691358024691358,0.9973658638827918,0.8977594058354483,0.09960645804734347,0.12997738156640604,-0.18183229813664617
5,44,30.378666666666664,-0.4567901234567901,0.9977020396028801,0.8992811248978015,0.09842091470507852,0.12843035517492607,-0.19906832298136662
5,45,31.061333333333334,-0.4444444444444444,0.997995311649905,0.9008028439601548,0.0971924676897502,0.12682734338657847,-0.21583850931677032
5,46,31.744,-0.43209876543209874,0.9982511555090142,0.902324563022508,0.09592659248650626,0.12517549121220153,-0.2321428571428573
5,47,32.42666666666666,-0.41975308641975306,0.9984743478688314,0.9038462820848611,0.09462806578397032,0.12348103179663372,-0.24798136645962754
5,48,33.10933333333333,-0.4074074074074074,0.998669055803797,0.9053680011472143,0.09330105465658267,0.12174940279356898,-0.26335403726708095
5,49,33.792,-0.3950617283950617,0.9988389145748121,0.9068897202095675,0.09194919436524462,0.1199853478883318,-0.27826086956521756
5,50,34.474666666666664,-0.38271604938271603,0.9989870955007508,0.9084114392719207,0.09057565622883013,0.11819300536403582,-0.2927018633540374
5,51,35.157333333333334,-0.37037037037037035,0.9991163651680209,0.9099331583342739,0.08918320683374703,0.11637598536468394,-0.3066770186335406
5,52,35.839999999999996,-0.35802469135802467,0.9992291370836387,0.9114548773966271,0.08777425968701158,0.11453743729773944,-0.3201863354037269
5,53,36.522666666666666,-0.345679012345679,0.999327516736195,0.9129765964589802,0.0863509202772148,0.11268010863459466,-0.3332298136645965
5,54,37.205333333333336,-0.3333333333333333,0.9994133409060167,0.9144983155213334,0.08491502538468332,0.1108063962067608,-0.3458074534161492
5,55,37.888,-0.32098765432098764,0.9994882119584569,0.9160200345836866,0.0834681773747703,0.10891839095549813,-0.35791925465838526
5,56,38.57066666666667,-0.30864197530864196,0.9995535277605806,0.9175417536460398,0.08201177411454075,0.1070179169703732,-0.36956521739130455
5,57,39.25333333333333,-0.2962962962962963,0.9996105077798004,0.9190634727083931,0.08054703507140737,0.10510656554560846,-0.380745341614907
5,58,39.936,-0.2839506172839506,0.999660215851733,0.9205851917707462,0.07907502408098688,0.10318572489006694,-0.3914596273291927
5,59,40.61866666666666,-0.2716049382716049,0.9997035800423578,0.9221069108330994,0.07759666920925845,0.10125660604556522,-0.4017080745341616
5,60,41.30133333333333,-0.25925925925925924,0.999741409975313,0.9236286298954526,0.07611278007986044,0.0993202654974219,-0.4114906832298138
5,61,41.984,-0.24691358024691357,0.999774411947834,0.9251503489578058,0.07462406299002822,0.09737762489938376,-0.4208074534161492
