message,callsign,grid,power,condition,snr_db,linear_drift_hz,quadratic_residual_hz,trial_index,noise_seed,decoded_success,decoded_message,reported_snr,reported_drift,runtime_seconds
G4AAA IO91 10,G4AAA,IO91,10,quadratic_residual,-30.5,0.0,0.3125,84,2026122084,0,,,,0.5587609490000034
G4AAA IO91 10,G4AAA,IO91,10,quadratic_residual,-30.5,0.0,0.3125,88,2026122088,1,G4AAA IO91 10,-31,0,0.06544587999999862
G4AAA IO91 10,G4AAA,IO91,10,quadratic_residual,-30.5,0.0,0.3125,85,2026122085,0,,,,0.5349238200000173
G4AAA IO91 10,G4AAA,IO91,10,quadratic_residual,-30.5,0.0,0.3125,89,2026122089,1,G4AAA IO91 10,-29,0,0.0623902170000008
G4AAA IO91 10,G4AAA,IO91,10,quadratic_residual,-30.5,0.0,0.3125,87,2026122087,1,G4AAA IO91 10,-30,0,0.40633225100000914
G4AAA IO91 10,G4AAA,IO91,10,quadratic_residual,-30.5,0.0,0.3125,86,2026122086,0,,,,0.5255699610000022
G4AAA IO91 10,G4AAA,IO91,10,quadratic_residual,-30.5,0.0,0.3125,92,2026122092,1,G4AAA IO91 10,-30,0,0.0901104220000093
G4AAA IO91 10,G4AAA,IO91,10,quadratic_residual,-30.5,0.0,0.3125,93,2026122093,1,G4AAA IO91 10,-30,0,0.22744056400000545
G4AAA IO91 10,G4AAA,IO91,10,quadratic_residual,-30.5,0.0,0.3125,90,2026122090,0,,,,0.49211724200000617
G4AAA IO91 10,G4AAA,IO91,10,quadratic_residual,-30.5,0.0,0.3125,91,2026122091,0,,,,0.4994543869999859
G4AAA IO91 10,G4AAA,IO91,10,quadratic_residual,-30.5,0.0,0.3125,94,2026122094,1,G4AAA IO91 10,-31,0,0.29235675600000377
G4AAA IO91 10,G4AAA,IO91,10,quadratic_residual,-30.5,0.0,0.3125,97,2026122097,1,G4AAA IO91 10,-30,0,0.2630049599999893
G4AAA IO91 10,G4AAA,IO91,10,quadratic_residual,-30.5,0.0,0.3125,95,2026122095,0,,,,0.5247856109999987
G4AAA IO91 10,G4AAA,IO91,10,quadratic_residual,-30.5,0.0,0.3125,96,2026122096,0,,,,0.514006304999981
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,0,2026122000,1,M0BEE JO02 30,-30,0,0.04434749099999635
G4AAA IO91 10,G4AAA,IO91,10,quadratic_residual,-30.5,0.0,0.3125,99,2026122099,1,G4AAA IO91 10,-31,0,0.2016062639999916
G4AAA IO91 10,G4AAA,IO91,10,quadratic_residual,-30.5,0.0,0.3125,98,2026122098,0,,,,0.5197384970000201
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,4,2026122004,1,M0BEE JO02 30,-31,0,0.09705720100001258
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,3,2026122003,1,M0BEE JO02 30,-30,0,0.17123762800000009
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,1,2026122001,1,M0BEE JO02 30,-30,0,0.32013071100001866
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,6,2026122006,1,M0BEE JO02 30,-31,0,0.22497084599999084
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,5,2026122005,1,M0BEE JO02 30,-30,0,0.2671026300000108
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,2,2026122002,0,,,,0.4899291259999927
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,9,2026122009,1,M0BEE JO02 30,-30,0,0.07081727999999998
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,10,2026122010,1,M0BEE JO02 30,-30,0,0.2816669709999928
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,7,2026122007,0,,,,0.500008710000003
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,11,2026122011,1,M0BEE JO02 30,-31,0,0.35997189500000104
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,8,2026122008,0,,,,0.5308130059999883
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,15,2026122015,1,M0BEE JO02 30,-31,0,0.2645509220000122
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,13,2026122013,0,,,,0.45554247500001566
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,12,2026122012,0,,,,0.5365357169999925
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,17,2026122017,0,,,,0.05338021500000423
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,19,2026122019,1,M0BEE JO02 30,-30,0,0.04711896399999205
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,14,2026122014,0,,,,0.5494292610000002
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,18,2026122018,0,,,,0.39307169799999997
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,16,2026122016,0,,,,0.5291958349999959
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,22,2026122022,1,M0BEE JO02 30,-30,0,0.04374991400001704
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,21,2026122021,0,,,,0.47040071000000694
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,20,2026122020,0,,,,0.512175357000018
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,25,2026122025,0,,,,0.04311560400000758
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,27,2026122027,1,M0BEE JO02 30,-31,0,0.04740453600001615
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,24,2026122024,1,M0BEE JO02 30,-31,0,0.2736014589999911
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,28,2026122028,1,M0BEE JO02 30,-30,0,0.13910052200000678
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,26,2026122026,1,M0BEE JO02 30,-30,0,0.24523115600001688
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,23,2026122023,0,,,,0.492068211000003
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,29,2026122029,1,M0BEE JO02 30,-30,0,0.25110163099998317
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,33,2026122033,1,M0BEE JO02 30,-32,0,0.23496482300001276
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,32,2026122032,1,M0BEE JO02 30,-29,0,0.3610302410000088
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,30,2026122030,0,,,,0.4889638909999974
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,31,2026122031,0,,,,0.4922504490000108
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,37,2026122037,1,M0BEE JO02 30,-30,0,0.07033384499999329
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,34,2026122034,1,M0BEE JO02 30,-30,0,0.24007136899999182
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,35,2026122035,1,M0BEE JO02 30,-30,0,0.23843539800000713
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,36,2026122036,1,M0BEE JO02 30,-29,0,0.3381729549999761
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,39,2026122039,1,M0BEE JO02 30,-31,0,0.3143948400000056
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,40,2026122040,1,M0BEE JO02 30,-31,0,0.2519380770000055
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,38,2026122038,0,,,,0.4930645809999987
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,41,2026122041,0,,,,0.5227799220000122
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,42,2026122042,0,,,,0.4244800580000003
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,43,2026122043,0,,,,0.5168920720000187
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,44,2026122044,0,,,,0.49859401399999115
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,45,2026122045,1,M0BEE JO02 30,-30,0,0.2766881889999979
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,49,2026122049,1,M0BEE JO02 30,-31,0,0.07478627599999754
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,48,2026122048,1,M0BEE JO02 30,-30,0,0.24629104499999244
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,46,2026122046,0,,,,0.5076437560000215
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,47,2026122047,0,,,,0.4134260769999969
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,52,2026122052,1,M0BEE JO02 30,-30,0,0.08557437599998252
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,50,2026122050,1,M0BEE JO02 30,-30,0,0.33142733500000077
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,51,2026122051,0,,,,0.4994454289999908
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,53,2026122053,0,,,,0.505791309999978
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,54,2026122054,0,,,,0.4241488720000177
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,57,2026122057,1,M0BEE JO02 30,-30,0,0.09997368099999449
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,55,2026122055,0,,,,0.5250768390000076
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,60,2026122060,1,M0BEE JO02 30,-31,0,0.09169298400001935
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,59,2026122059,1,M0BEE JO02 30,-31,0,0.2497812260000103
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,56,2026122056,0,,,,0.49245442200000866
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,61,2026122061,1,M0BEE JO02 30,-30,0,0.22314567800000873
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,58,2026122058,0,,,,0.5065042500000061
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,64,2026122064,1,M0BEE JO02 30,-31,0,0.24580177699999695
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,65,2026122065,1,M0BEE JO02 30,-31,0,0.2778081959999952
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,62,2026122062,0,,,,0.5216098639999984
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,63,2026122063,0,,,,0.518133320000004
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,68,2026122068,1,M0BEE JO02 30,-30,0,0.09509190200000717
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,69,2026122069,0,,,,0.03713484599998651
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,66,2026122066,0,,,,0.5024028490000205
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,70,2026122070,1,M0BEE JO02 30,-30,0,0.34733133299999963
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,67,2026122067,0,,,,0.5312949629999935
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,71,2026122071,0,,,,0.5120785489999946
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,73,2026122073,1,M0BEE JO02 30,-30,0,0.252534025000017
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,75,2026122075,1,M0BEE JO02 30,-31,0,0.23669417000002113
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,72,2026122072,0,,,,0.5292833039999891
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,76,2026122076,1,M0BEE JO02 30,-30,0,0.2562589750000086
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,74,2026122074,0,,,,0.5173442550000118
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,77,2026122077,1,M0BEE JO02 30,-30,0,0.2813279629999954
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,78,2026122078,1,M0BEE JO02 30,-30,0,0.25820514899999125
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,79,2026122079,1,M0BEE JO02 30,-30,0,0.25446555999999987
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,82,2026122082,1,M0BEE JO02 30,-30,0,0.15277316099999894
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,81,2026122081,1,M0BEE JO02 30,-30,0,0.22696315300001402
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,80,2026122080,0,,,,0.5069054989999984
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,84,2026122084,1,M0BEE JO02 30,-30,0,0.2382548740000061
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,83,2026122083,0,,,,0.5217626429999882
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,87,2026122087,1,M0BEE JO02 30,-30,0,0.3013900999999919
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,85,2026122085,0,,,,0.5305393280000033
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,86,2026122086,0,,,,0.4364775009999846
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,88,2026122088,1,M0BEE JO02 30,-31,0,0.1778255979999983
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,92,2026122092,1,M0BEE JO02 30,-30,0,0.10226840999999354
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,90,2026122090,1,M0BEE JO02 30,-30,0,0.23333021199999848
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,89,2026122089,0,,,,0.5283694139999966
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,91,2026122091,0,,,,0.5098403780000069
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,93,2026122093,0,,,,0.5053004480000141
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,94,2026122094,0,,,,0.41669602799998984
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,98,2026122098,1,M0BEE JO02 30,-30,0,0.0829826970000056
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,97,2026122097,1,M0BEE JO02 30,-30,0,0.25195419100001004
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,95,2026122095,0,,,,0.5325856690000137
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,0,2026122000,1,VK2ZZ QF56 23,-30,0,0.19149196300000426
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,96,2026122096,0,,,,0.5465532659999894
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,3,2026122003,1,VK2ZZ QF56 23,-30,0,0.05575012500000298
M0BEE JO02 30,M0BEE,JO02,30,quadratic_residual,-30.5,0.0,0.3125,99,2026122099,0,,,,0.5314900350000187
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,2,2026122002,1,VK2ZZ QF56 23,-31,0,0.28552832500000136
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,4,2026122004,1,VK2ZZ QF56 23,-30,0,0.24825508000000696
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,6,2026122006,1,VK2ZZ QF56 23,-31,0,0.10299132800000166
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,5,2026122005,1,VK2ZZ QF56 23,-30,0,0.26843867499999874
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,1,2026122001,0,,,,0.5445805390000089
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,10,2026122010,1,VK2ZZ QF56 23,-30,0,0.27152678499999183
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,7,2026122007,0,,,,0.5148211919999994
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,8,2026122008,0,,,,0.5312199340000063
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,9,2026122009,0,,,,0.5313510699999995
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,11,2026122011,0,,,,0.5094958260000055
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,12,2026122012,0,,,,0.5194279760000029
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,13,2026122013,0,,,,0.5376070780000077
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,15,2026122015,1,VK2ZZ QF56 23,-31,0,0.23637888300001464
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,14,2026122014,0,,,,0.5294010199999946
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,18,2026122018,1,VK2ZZ QF56 23,-30,0,0.08615971700001523
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,17,2026122017,1,VK2ZZ QF56 23,-30,0,0.3081433810000078
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,21,2026122021,1,VK2ZZ QF56 23,-29,0,0.051520474999989574
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,16,2026122016,0,,,,0.5196774800000128
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,22,2026122022,1,VK2ZZ QF56 23,-30,0,0.07825077699999383
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,19,2026122019,0,,,,0.5215021289999981
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,25,2026122025,0,,,,0.04543152900001246
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,20,2026122020,0,,,,0.5255978090000042
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,23,2026122023,0,,,,0.5001083550000089
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,24,2026122024,1,VK2ZZ QF56 23,-30,0,0.6533896640000023
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,28,2026122028,1,VK2ZZ QF56 23,-31,0,0.22108344800000168
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,27,2026122027,0,,,,0.496923742000007
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,26,2026122026,0,,,,0.5163829549999832
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,32,2026122032,0,,,,0.4086964509999973
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,29,2026122029,0,,,,0.5119417269999929
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,30,2026122030,0,,,,0.48269546100002003
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,34,2026122034,1,VK2ZZ QF56 23,-30,0,0.04655148899999517
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,31,2026122031,0,,,,0.4967719969999962
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,33,2026122033,1,VK2ZZ QF56 23,-32,0,0.24616406499998789
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,35,2026122035,1,VK2ZZ QF56 23,-30,0,0.22454136800001834
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,39,2026122039,1,VK2ZZ QF56 23,-31,0,0.33611218299998313
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,36,2026122036,0,,,,0.5248557510000182
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,37,2026122037,0,,,,0.5404893099999981
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,38,2026122038,0,,,,0.5002238040000009
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,40,2026122040,0,,,,0.47420134300000427
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,41,2026122041,0,,,,0.49434299700001816
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,42,2026122042,0,,,,0.5034312860000227
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,43,2026122043,0,,,,0.5096817339999973
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,45,2026122045,1,VK2ZZ QF56 23,-31,0,0.32025007600000777
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,46,2026122046,1,VK2ZZ QF56 23,-30,0,0.37975483100001384
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,44,2026122044,0,,,,0.5179888270000106
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,48,2026122048,1,VK2ZZ QF56 23,-30,0,0.22197400199999606
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,47,2026122047,0,,,,0.48882650699999886
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,49,2026122049,1,VK2ZZ QF56 23,-31,0,0.2501527059999944
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,52,2026122052,1,VK2ZZ QF56 23,-30,0,0.22487614900001063
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,54,2026122054,0,,,,0.03749210300000527
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,50,2026122050,0,,,,0.49754540099999645
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,53,2026122053,1,VK2ZZ QF56 23,-30,0,0.3567696799999851
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,51,2026122051,0,,,,0.5023851470000125
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,55,2026122055,1,VK2ZZ QF56 23,-32,0,0.2215206319999936
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,59,2026122059,1,VK2ZZ QF56 23,-31,0,0.15565356900000893
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,57,2026122057,0,,,,0.48363461599998914
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,56,2026122056,0,,,,0.5068183219999867
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,62,2026122062,1,VK2ZZ QF56 23,-30,0,0.0459648140000013
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,58,2026122058,0,,,,0.5070044720000055
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,60,2026122060,0,,,,0.5087342670000226
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,65,2026122065,1,VK2ZZ QF56 23,-30,0,0.055618358999993234
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,64,2026122064,1,VK2ZZ QF56 23,-31,0,0.3545415829999854
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,61,2026122061,0,,,,0.5253128959999742
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,63,2026122063,0,,,,0.5124616030000197
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,68,2026122068,1,VK2ZZ QF56 23,-30,0,0.06360134799999173
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,67,2026122067,1,VK2ZZ QF56 23,-31,0,0.25410191099999224
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,66,2026122066,0,,,,0.5124751280000055
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,70,2026122070,0,,,,0.4138959679999914
VK2ZZ QF56 23,VK2ZZ,QF56,23,quadratic_residual,-30.5,0.0,0.3125,69,2026122069,0,,,,0.5233934099999829
