replicate,bDA,status,iterations,error
191,9.6262980029037,success,5,
192,10.803196466960863,success,4,
193,11.013749372644686,success,4,
194,9.837329256854758,success,4,
195,9.35260348129495,success,5,
196,10.402593298142637,success,4,
197,10.122707532852436,success,4,
198,10.962144002866317,success,5,
199,9.63031337209364,success,5,
200,10.992198548772542,success,5,
201,9.80297201394639,success,5,
202,10.037675413842436,success,5,
203,9.45000644383969,success,5,
204,9.986207362665422,success,4,
205,9.904136562797053,success,5,
206,10.24317554805731,success,5,
207,11.125175961422787,success,5,
208,9.741641805676569,success,4,
209,9.853841867142735,success,5,
210,10.437734022631478,success,4,
211,11.098322437841611,success,4,
212,9.976939177123523,success,4,
213,9.754381239585799,success,4,
214,12.573301210574654,success,5,
215,9.969315291736324,success,5,
216,10.132978677537508,success,4,
217,9.105959007641193,success,5,
218,9.331210193770556,success,4,
219,10.248309880988687,success,5,
220,9.150720889623111,success,5,
221,10.393758673448817,success,5,
222,9.918616722339797,success,5,
223,10.370566196144177,success,4,
224,10.531462252565667,success,5,
225,10.51044804245883,success,5,
226,9.30539898005945,success,4,
227,10.55101891517346,success,5,
228,9.795911929835768,success,5,
229,11.17106214515471,success,5,
230,11.398079295449017,success,5,
231,10.228758511664521,success,4,
232,10.194138791604502,success,4,
233,10.780166898643925,success,5,
234,9.269574957304158,success,5,
235,9.355954336180181,success,5,
236,9.76393064470803,success,4,
237,10.593854582715743,success,4,
238,9.726164879815494,success,5,
239,9.287363979448672,success,5,
240,9.459538952497562,success,4,
241,9.964966721779104,success,5,
242,9.083188434255401,success,5,
243,11.197917959923503,success,5,
244,11.455336890014262,success,5,
245,10.320201557816482,success,4,
246,9.790052980511925,success,5,
247,11.163357012703187,success,5,
248,10.33269215026265,success,4,
249,10.263652422970816,success,5,
250,11.453624375959476,success,5,
251,11.082436434093939,success,5,
252,9.593018356540952,success,5,
253,10.239513373337626,success,4,
254,9.923967645897699,success,4,
255,11.3285120422114,success,5,
256,10.180053940732913,success,4,
257,9.765135080280537,success,4,
258,9.658663726063716,success,4,
259,11.939784324848178,success,5,
260,10.36065777342466,success,5,
261,8.600857769502156,success,5,
262,10.201240706213746,success,5,
263,9.658119514487632,success,5,
264,9.242593867822643,success,5,
265,9.901251144699817,success,5,
266,9.479685903016247,success,4,
267,10.902164269804475,success,5,
268,10.875515034435107,success,4,
269,10.643600000818981,success,4,
270,9.716627329184247,success,5,
271,9.148429043502933,success,5,
272,10.4371925690132,success,5,
273,9.354016514593251,success,5,
274,11.290630933862387,success,5,
275,10.959710105480081,success,5,
276,8.52393414044788,success,5,
277,10.653910896580236,success,5,
278,9.719267595391571,success,4,
279,10.20172789632436,success,4,
280,10.110870594542044,success,5,
281,11.32160786140932,success,5,
282,10.95606617484606,success,5,
283,9.870427254701667,success,4,
284,9.558824447104554,success,4,
285,10.16314167472475,success,4,
286,10.434151754341732,success,4,
287,8.516588430988735,success,5,
288,11.219854533922696,success,5,
289,10.122998425711828,success,4,
290,10.702410805415143,success,5,
291,9.224566426119438,success,4,
292,10.311646307907585,success,4,
293,9.969966613085736,success,5,
294,10.401050613861392,success,4,
295,11.385427042679222,success,5,
296,11.256970023393267,success,4,
297,10.616112052402057,success,4,
298,11.441686691185426,success,5,
299,11.347160098084492,success,5,
300,9.815693585910278,success,4,
301,10.036264467483083,success,4,
302,10.902850830408978,success,5,
303,11.461118578810343,success,5,
304,10.309657995973675,success,4,
305,12.03624274413861,success,5,
306,9.530821291998635,success,5,
307,9.414292720115222,success,4,
308,9.0712885132389,success,4,
309,10.531168502999659,success,5,
