source_dataset,snr_db,abs_linear_drift_hz,A_res_hz,decoded_success,seed,trial_index,cluster_id,snr_c,in_primary_support
linear_quadratic_interaction,-30.5,0.5,0.0,1,2026112852,52,linear_quadratic_interaction|-30.5|2026112852,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.0,1,2026112854,54,linear_quadratic_interaction|-30.5|2026112854,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.0,1,2026112855,55,linear_quadratic_interaction|-30.5|2026112855,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.0,1,2026112857,57,linear_quadratic_interaction|-30.5|2026112857,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.0,1,2026112858,58,linear_quadratic_interaction|-30.5|2026112858,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.0,0,2026112856,56,linear_quadratic_interaction|-30.5|2026112856,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.0,1,2026112860,60,linear_quadratic_interaction|-30.5|2026112860,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.0,0,2026112859,59,linear_quadratic_interaction|-30.5|2026112859,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.0,0,2026112861,61,linear_quadratic_interaction|-30.5|2026112861,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.0,0,2026112862,62,linear_quadratic_interaction|-30.5|2026112862,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.0,0,2026112863,63,linear_quadratic_interaction|-30.5|2026112863,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.0,1,2026112867,67,linear_quadratic_interaction|-30.5|2026112867,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.0,0,2026112864,64,linear_quadratic_interaction|-30.5|2026112864,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.0,1,2026112866,66,linear_quadratic_interaction|-30.5|2026112866,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.0,1,2026112870,70,linear_quadratic_interaction|-30.5|2026112870,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.0,0,2026112865,65,linear_quadratic_interaction|-30.5|2026112865,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.0,1,2026112869,69,linear_quadratic_interaction|-30.5|2026112869,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.0,1,2026112872,72,linear_quadratic_interaction|-30.5|2026112872,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.0,0,2026112868,68,linear_quadratic_interaction|-30.5|2026112868,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.0,0,2026112871,71,linear_quadratic_interaction|-30.5|2026112871,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.0,0,2026112873,73,linear_quadratic_interaction|-30.5|2026112873,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.0,0,2026112874,74,linear_quadratic_interaction|-30.5|2026112874,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.0,0,2026112875,75,linear_quadratic_interaction|-30.5|2026112875,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.0,1,2026112876,76,linear_quadratic_interaction|-30.5|2026112876,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.0,1,2026112880,80,linear_quadratic_interaction|-30.5|2026112880,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.0,1,2026112878,78,linear_quadratic_interaction|-30.5|2026112878,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.0,1,2026112877,77,linear_quadratic_interaction|-30.5|2026112877,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.0,1,2026112881,81,linear_quadratic_interaction|-30.5|2026112881,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.0,1,2026112884,84,linear_quadratic_interaction|-30.5|2026112884,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.0,1,2026112882,82,linear_quadratic_interaction|-30.5|2026112882,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.0,1,2026112886,86,linear_quadratic_interaction|-30.5|2026112886,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.0,0,2026112879,79,linear_quadratic_interaction|-30.5|2026112879,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.0,0,2026112883,83,linear_quadratic_interaction|-30.5|2026112883,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.0,1,2026112885,85,linear_quadratic_interaction|-30.5|2026112885,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.0,1,2026112888,88,linear_quadratic_interaction|-30.5|2026112888,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.0,0,2026112887,87,linear_quadratic_interaction|-30.5|2026112887,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.0,0,2026112889,89,linear_quadratic_interaction|-30.5|2026112889,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.0,0,2026112892,92,linear_quadratic_interaction|-30.5|2026112892,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.0,0,2026112890,90,linear_quadratic_interaction|-30.5|2026112890,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.0,0,2026112891,91,linear_quadratic_interaction|-30.5|2026112891,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.0,1,2026112895,95,linear_quadratic_interaction|-30.5|2026112895,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.0,0,2026112893,93,linear_quadratic_interaction|-30.5|2026112893,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.0,1,2026112896,96,linear_quadratic_interaction|-30.5|2026112896,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.0,0,2026112894,94,linear_quadratic_interaction|-30.5|2026112894,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.0,1,2026112898,98,linear_quadratic_interaction|-30.5|2026112898,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.0,0,2026112897,97,linear_quadratic_interaction|-30.5|2026112897,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.0,0,2026112899,99,linear_quadratic_interaction|-30.5|2026112899,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,0,2026112800,0,linear_quadratic_interaction|-30.5|2026112800,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,1,2026112803,3,linear_quadratic_interaction|-30.5|2026112803,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,1,2026112805,5,linear_quadratic_interaction|-30.5|2026112805,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,1,2026112802,2,linear_quadratic_interaction|-30.5|2026112802,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,0,2026112801,1,linear_quadratic_interaction|-30.5|2026112801,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,1,2026112806,6,linear_quadratic_interaction|-30.5|2026112806,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,1,2026112809,9,linear_quadratic_interaction|-30.5|2026112809,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,1,2026112807,7,linear_quadratic_interaction|-30.5|2026112807,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,0,2026112804,4,linear_quadratic_interaction|-30.5|2026112804,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,0,2026112808,8,linear_quadratic_interaction|-30.5|2026112808,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,0,2026112810,10,linear_quadratic_interaction|-30.5|2026112810,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,0,2026112811,11,linear_quadratic_interaction|-30.5|2026112811,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,1,2026112814,14,linear_quadratic_interaction|-30.5|2026112814,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,0,2026112812,12,linear_quadratic_interaction|-30.5|2026112812,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,0,2026112813,13,linear_quadratic_interaction|-30.5|2026112813,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,0,2026112815,15,linear_quadratic_interaction|-30.5|2026112815,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,0,2026112817,17,linear_quadratic_interaction|-30.5|2026112817,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,0,2026112816,16,linear_quadratic_interaction|-30.5|2026112816,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,0,2026112818,18,linear_quadratic_interaction|-30.5|2026112818,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,1,2026112819,19,linear_quadratic_interaction|-30.5|2026112819,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,1,2026112823,23,linear_quadratic_interaction|-30.5|2026112823,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,0,2026112820,20,linear_quadratic_interaction|-30.5|2026112820,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,0,2026112821,21,linear_quadratic_interaction|-30.5|2026112821,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,0,2026112822,22,linear_quadratic_interaction|-30.5|2026112822,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,1,2026112824,24,linear_quadratic_interaction|-30.5|2026112824,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,1,2026112828,28,linear_quadratic_interaction|-30.5|2026112828,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,0,2026112825,25,linear_quadratic_interaction|-30.5|2026112825,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,1,2026112830,30,linear_quadratic_interaction|-30.5|2026112830,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,0,2026112826,26,linear_quadratic_interaction|-30.5|2026112826,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,1,2026112829,29,linear_quadratic_interaction|-30.5|2026112829,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,0,2026112827,27,linear_quadratic_interaction|-30.5|2026112827,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,1,2026112834,34,linear_quadratic_interaction|-30.5|2026112834,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,1,2026112831,31,linear_quadratic_interaction|-30.5|2026112831,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,1,2026112836,36,linear_quadratic_interaction|-30.5|2026112836,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,0,2026112833,33,linear_quadratic_interaction|-30.5|2026112833,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,0,2026112832,32,linear_quadratic_interaction|-30.5|2026112832,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,1,2026112837,37,linear_quadratic_interaction|-30.5|2026112837,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,1,2026112839,39,linear_quadratic_interaction|-30.5|2026112839,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,0,2026112835,35,linear_quadratic_interaction|-30.5|2026112835,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,1,2026112838,38,linear_quadratic_interaction|-30.5|2026112838,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,1,2026112843,43,linear_quadratic_interaction|-30.5|2026112843,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,0,2026112840,40,linear_quadratic_interaction|-30.5|2026112840,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,0,2026112841,41,linear_quadratic_interaction|-30.5|2026112841,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,0,2026112842,42,linear_quadratic_interaction|-30.5|2026112842,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,0,2026112844,44,linear_quadratic_interaction|-30.5|2026112844,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,0,2026112845,45,linear_quadratic_interaction|-30.5|2026112845,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,0,2026112846,46,linear_quadratic_interaction|-30.5|2026112846,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,1,2026112848,48,linear_quadratic_interaction|-30.5|2026112848,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,0,2026112847,47,linear_quadratic_interaction|-30.5|2026112847,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,1,2026112849,49,linear_quadratic_interaction|-30.5|2026112849,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,1,2026112850,50,linear_quadratic_interaction|-30.5|2026112850,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,1,2026112852,52,linear_quadratic_interaction|-30.5|2026112852,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,1,2026112853,53,linear_quadratic_interaction|-30.5|2026112853,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,1,2026112855,55,linear_quadratic_interaction|-30.5|2026112855,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,1,2026112857,57,linear_quadratic_interaction|-30.5|2026112857,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,0,2026112851,51,linear_quadratic_interaction|-30.5|2026112851,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,0,2026112854,54,linear_quadratic_interaction|-30.5|2026112854,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,1,2026112858,58,linear_quadratic_interaction|-30.5|2026112858,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,1,2026112860,60,linear_quadratic_interaction|-30.5|2026112860,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,0,2026112856,56,linear_quadratic_interaction|-30.5|2026112856,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,1,2026112862,62,linear_quadratic_interaction|-30.5|2026112862,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,0,2026112859,59,linear_quadratic_interaction|-30.5|2026112859,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,1,2026112863,63,linear_quadratic_interaction|-30.5|2026112863,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,0,2026112861,61,linear_quadratic_interaction|-30.5|2026112861,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,1,2026112867,67,linear_quadratic_interaction|-30.5|2026112867,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,1,2026112865,65,linear_quadratic_interaction|-30.5|2026112865,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,1,2026112868,68,linear_quadratic_interaction|-30.5|2026112868,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,0,2026112864,64,linear_quadratic_interaction|-30.5|2026112864,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,1,2026112871,71,linear_quadratic_interaction|-30.5|2026112871,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,1,2026112870,70,linear_quadratic_interaction|-30.5|2026112870,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,0,2026112866,66,linear_quadratic_interaction|-30.5|2026112866,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,0,2026112869,69,linear_quadratic_interaction|-30.5|2026112869,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,1,2026112873,73,linear_quadratic_interaction|-30.5|2026112873,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,1,2026112875,75,linear_quadratic_interaction|-30.5|2026112875,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,1,2026112877,77,linear_quadratic_interaction|-30.5|2026112877,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,0,2026112872,72,linear_quadratic_interaction|-30.5|2026112872,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,1,2026112879,79,linear_quadratic_interaction|-30.5|2026112879,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,0,2026112874,74,linear_quadratic_interaction|-30.5|2026112874,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,0,2026112876,76,linear_quadratic_interaction|-30.5|2026112876,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,0,2026112878,78,linear_quadratic_interaction|-30.5|2026112878,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,0,2026112880,80,linear_quadratic_interaction|-30.5|2026112880,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,0,2026112881,81,linear_quadratic_interaction|-30.5|2026112881,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,1,2026112885,85,linear_quadratic_interaction|-30.5|2026112885,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,0,2026112882,82,linear_quadratic_interaction|-30.5|2026112882,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,0,2026112883,83,linear_quadratic_interaction|-30.5|2026112883,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,0,2026112884,84,linear_quadratic_interaction|-30.5|2026112884,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,1,2026112889,89,linear_quadratic_interaction|-30.5|2026112889,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,0,2026112886,86,linear_quadratic_interaction|-30.5|2026112886,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,1,2026112891,91,linear_quadratic_interaction|-30.5|2026112891,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,0,2026112887,87,linear_quadratic_interaction|-30.5|2026112887,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,0,2026112888,88,linear_quadratic_interaction|-30.5|2026112888,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,1,2026112892,92,linear_quadratic_interaction|-30.5|2026112892,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,1,2026112893,93,linear_quadratic_interaction|-30.5|2026112893,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,1,2026112895,95,linear_quadratic_interaction|-30.5|2026112895,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,0,2026112890,90,linear_quadratic_interaction|-30.5|2026112890,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,1,2026112896,96,linear_quadratic_interaction|-30.5|2026112896,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,0,2026112894,94,linear_quadratic_interaction|-30.5|2026112894,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,1,2026112899,99,linear_quadratic_interaction|-30.5|2026112899,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,0,2026112897,97,linear_quadratic_interaction|-30.5|2026112897,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,1,2026112800,0,linear_quadratic_interaction|-30.5|2026112800,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.125,0,2026112898,98,linear_quadratic_interaction|-30.5|2026112898,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,1,2026112802,2,linear_quadratic_interaction|-30.5|2026112802,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,1,2026112801,1,linear_quadratic_interaction|-30.5|2026112801,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,1,2026112804,4,linear_quadratic_interaction|-30.5|2026112804,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,0,2026112803,3,linear_quadratic_interaction|-30.5|2026112803,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,0,2026112805,5,linear_quadratic_interaction|-30.5|2026112805,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,0,2026112806,6,linear_quadratic_interaction|-30.5|2026112806,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,0,2026112807,7,linear_quadratic_interaction|-30.5|2026112807,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,0,2026112808,8,linear_quadratic_interaction|-30.5|2026112808,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,0,2026112809,9,linear_quadratic_interaction|-30.5|2026112809,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,0,2026112810,10,linear_quadratic_interaction|-30.5|2026112810,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,1,2026112814,14,linear_quadratic_interaction|-30.5|2026112814,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,1,2026112812,12,linear_quadratic_interaction|-30.5|2026112812,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,1,2026112816,16,linear_quadratic_interaction|-30.5|2026112816,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,0,2026112811,11,linear_quadratic_interaction|-30.5|2026112811,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,1,2026112817,17,linear_quadratic_interaction|-30.5|2026112817,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,0,2026112813,13,linear_quadratic_interaction|-30.5|2026112813,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,1,2026112819,19,linear_quadratic_interaction|-30.5|2026112819,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,0,2026112815,15,linear_quadratic_interaction|-30.5|2026112815,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,0,2026112818,18,linear_quadratic_interaction|-30.5|2026112818,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,0,2026112820,20,linear_quadratic_interaction|-30.5|2026112820,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,1,2026112823,23,linear_quadratic_interaction|-30.5|2026112823,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,0,2026112821,21,linear_quadratic_interaction|-30.5|2026112821,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,0,2026112822,22,linear_quadratic_interaction|-30.5|2026112822,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,1,2026112824,24,linear_quadratic_interaction|-30.5|2026112824,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,0,2026112826,26,linear_quadratic_interaction|-30.5|2026112826,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,0,2026112825,25,linear_quadratic_interaction|-30.5|2026112825,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,0,2026112827,27,linear_quadratic_interaction|-30.5|2026112827,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,0,2026112828,28,linear_quadratic_interaction|-30.5|2026112828,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,1,2026112831,31,linear_quadratic_interaction|-30.5|2026112831,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,0,2026112829,29,linear_quadratic_interaction|-30.5|2026112829,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,0,2026112830,30,linear_quadratic_interaction|-30.5|2026112830,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,1,2026112834,34,linear_quadratic_interaction|-30.5|2026112834,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,0,2026112832,32,linear_quadratic_interaction|-30.5|2026112832,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,0,2026112833,33,linear_quadratic_interaction|-30.5|2026112833,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,0,2026112835,35,linear_quadratic_interaction|-30.5|2026112835,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,0,2026112836,36,linear_quadratic_interaction|-30.5|2026112836,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,0,2026112837,37,linear_quadratic_interaction|-30.5|2026112837,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,1,2026112840,40,linear_quadratic_interaction|-30.5|2026112840,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,0,2026112838,38,linear_quadratic_interaction|-30.5|2026112838,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,0,2026112839,39,linear_quadratic_interaction|-30.5|2026112839,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,1,2026112844,44,linear_quadratic_interaction|-30.5|2026112844,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,0,2026112841,41,linear_quadratic_interaction|-30.5|2026112841,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,0,2026112842,42,linear_quadratic_interaction|-30.5|2026112842,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,0,2026112843,43,linear_quadratic_interaction|-30.5|2026112843,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,1,2026112847,47,linear_quadratic_interaction|-30.5|2026112847,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,0,2026112845,45,linear_quadratic_interaction|-30.5|2026112845,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,1,2026112848,48,linear_quadratic_interaction|-30.5|2026112848,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,1,2026112850,50,linear_quadratic_interaction|-30.5|2026112850,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,0,2026112846,46,linear_quadratic_interaction|-30.5|2026112846,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,1,2026112851,51,linear_quadratic_interaction|-30.5|2026112851,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,1,2026112854,54,linear_quadratic_interaction|-30.5|2026112854,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,0,2026112849,49,linear_quadratic_interaction|-30.5|2026112849,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,1,2026112856,56,linear_quadratic_interaction|-30.5|2026112856,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,0,2026112853,53,linear_quadratic_interaction|-30.5|2026112853,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,0,2026112852,52,linear_quadratic_interaction|-30.5|2026112852,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,0,2026112855,55,linear_quadratic_interaction|-30.5|2026112855,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,1,2026112860,60,linear_quadratic_interaction|-30.5|2026112860,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,0,2026112857,57,linear_quadratic_interaction|-30.5|2026112857,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,0,2026112858,58,linear_quadratic_interaction|-30.5|2026112858,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,0,2026112859,59,linear_quadratic_interaction|-30.5|2026112859,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,1,2026112861,61,linear_quadratic_interaction|-30.5|2026112861,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,0,2026112862,62,linear_quadratic_interaction|-30.5|2026112862,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,0,2026112863,63,linear_quadratic_interaction|-30.5|2026112863,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,0,2026112864,64,linear_quadratic_interaction|-30.5|2026112864,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,0,2026112865,65,linear_quadratic_interaction|-30.5|2026112865,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,1,2026112868,68,linear_quadratic_interaction|-30.5|2026112868,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,1,2026112869,69,linear_quadratic_interaction|-30.5|2026112869,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,1,2026112870,70,linear_quadratic_interaction|-30.5|2026112870,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,1,2026112871,71,linear_quadratic_interaction|-30.5|2026112871,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,0,2026112866,66,linear_quadratic_interaction|-30.5|2026112866,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,1,2026112873,73,linear_quadratic_interaction|-30.5|2026112873,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,0,2026112867,67,linear_quadratic_interaction|-30.5|2026112867,-0.25,True
linear_quadratic_interaction,-30.5,0.5,0.25,1,2026112872,72,linear_quadratic_interaction|-30.5|2026112872,-0.25,True
