snr_db,linear_drift_hz,A_res_hz,trial_index,seed,decoded_success,decoded_message,reported_snr,reported_drift,reported_frequency,runtime_seconds
-31.0,0.0,0.25,21,2026113021,0,,,,,0.5252548779999415
-31.0,0.0,0.25,23,2026113023,0,,,,,0.5184923289998551
-31.0,0.0,0.25,27,2026113027,1,K1ABC FN42 33,-31,0,10.140200,0.08101065099981497
-31.0,0.0,0.25,26,2026113026,1,K1ABC FN42 33,-31,0,10.140200,0.25867302599999675
-31.0,0.0,0.25,24,2026113024,0,,,,,0.5192073750004056
-31.0,0.0,0.25,25,2026113025,0,,,,,0.5260904400001891
-31.0,0.0,0.25,28,2026113028,1,K1ABC FN42 33,-31,0,10.140200,0.2475511890006601
-31.0,0.0,0.25,29,2026113029,0,,,,,0.4434983109995301
-31.0,0.0,0.25,30,2026113030,0,,,,,0.5266934969995418
-31.0,0.0,0.25,31,2026113031,0,,,,,0.542140783000832
-31.0,0.0,0.25,35,2026113035,0,,,,,0.04538188600054127
-31.0,0.0,0.25,32,2026113032,0,,,,,0.5169652570002654
-31.0,0.0,0.25,34,2026113034,1,K1ABC FN42 33,-31,0,10.140200,0.325584938999782
-31.0,0.0,0.25,37,2026113037,1,K1ABC FN42 33,-32,0,10.140200,0.2794714349993228
-31.0,0.0,0.25,33,2026113033,0,,,,,0.5113410929998281
-31.0,0.0,0.25,40,2026113040,1,K1ABC FN42 33,-30,0,10.140200,0.10830309100037994
-31.0,0.0,0.25,38,2026113038,1,K1ABC FN42 33,-32,0,10.140200,0.35175542599972687
-31.0,0.0,0.25,39,2026113039,0,,,,,0.4935834240004624
-31.0,0.0,0.25,36,2026113036,1,K1ABC FN42 33,-31,0,10.140200,0.8128903090000676
-31.0,0.0,0.25,41,2026113041,0,,,,,0.4215022990001671
-31.0,0.0,0.25,44,2026113044,1,K1ABC FN42 33,-31,0,10.140200,0.19179982299920084
-31.0,0.0,0.25,42,2026113042,0,,,,,0.5038889250008651
-31.0,0.0,0.25,45,2026113045,1,K1ABC FN42 33,-31,0,10.140200,0.25755283099988446
-31.0,0.0,0.25,43,2026113043,0,,,,,0.5312960629998997
-31.0,0.0,0.25,46,2026113046,1,K1ABC FN42 33,-31,0,10.140200,0.3383603279999079
-31.0,0.0,0.25,47,2026113047,0,,,,,0.5363695390005887
-31.0,0.0,0.25,48,2026113048,0,,,,,0.5278300749996561
-31.0,0.0,0.25,49,2026113049,0,,,,,0.41024758300045505
-31.0,0.0,0.25,50,2026113050,0,,,,,0.5329258340007073
-31.0,0.0,0.25,51,2026113051,0,,,,,0.5006080339999244
-31.0,0.0,0.25,52,2026113052,0,,,,,0.5059778909999295
-31.0,0.0,0.25,53,2026113053,0,,,,,0.535306679000314
-31.0,0.0,0.25,55,2026113055,1,K1ABC FN42 33,-31,0,10.140200,0.215715294999427
-31.0,0.0,0.25,54,2026113054,0,,,,,0.5177533040005073
-31.0,0.0,0.25,56,2026113056,0,,,,,0.4114314030002788
-31.0,0.0,0.25,58,2026113058,1,K1ABC FN42 33,-30,0,10.140200,0.2379200450004646
-31.0,0.0,0.25,59,2026113059,1,K1ABC FN42 33,-30,0,10.140200,0.2467848819997016
-31.0,0.0,0.25,57,2026113057,0,,,,,0.5077487429998655
-31.0,0.0,0.25,60,2026113060,1,K1ABC FN42 33,-30,0,10.140200,0.2777471740000692
-31.0,0.0,0.25,61,2026113061,1,K1ABC FN42 33,-31,0,10.140200,0.27630386100008764
-31.0,0.0,0.25,64,2026113064,1,K1ABC FN42 33,-31,0,10.140200,0.047624945000279695
-31.0,0.0,0.25,63,2026113063,1,K1ABC FN42 33,-31,0,10.140200,0.22920210899974336
-31.0,0.0,0.25,62,2026113062,0,,,,,0.5046701949995622
-31.0,0.0,0.25,65,2026113065,0,,,,,0.5115702279999823
-31.0,0.0,0.25,66,2026113066,0,,,,,0.5245458549998148
-31.0,0.0,0.25,68,2026113068,1,K1ABC FN42 33,-29,0,10.140200,0.3767515330000606
-31.0,0.0,0.25,67,2026113067,0,,,,,0.5183310750007877
-31.0,0.0,0.25,69,2026113069,1,K1ABC FN42 33,-31,0,10.140200,0.3338163620001069
-31.0,0.0,0.25,70,2026113070,0,,,,,0.5148807269997633
-31.0,0.0,0.25,73,2026113073,1,K1ABC FN42 33,-30,0,10.140200,0.25770355999975436
-31.0,0.0,0.25,71,2026113071,0,,,,,0.5175265099996977
-31.0,0.0,0.25,72,2026113072,0,,,,,0.514872693000143
-31.0,0.0,0.25,74,2026113074,0,,,,,0.44639842200012936
-31.0,0.0,0.25,76,2026113076,0,,,,,0.4342216389995883
-31.0,0.0,0.25,75,2026113075,0,,,,,0.5255796430001283
-31.0,0.0,0.25,77,2026113077,0,,,,,0.5117165049996402
-31.0,0.0,0.25,81,2026113081,0,,,,,0.05246524199992564
-31.0,0.0,0.25,80,2026113080,1,K1ABC FN42 33,-31,0,10.140200,0.29497104700021737
-31.0,0.0,0.25,78,2026113078,0,,,,,0.4203290900004504
-31.0,0.0,0.25,82,2026113082,1,K1ABC FN42 33,-31,0,10.140200,0.19546672100022988
-31.0,0.0,0.25,79,2026113079,0,,,,,0.435615948999839
-31.0,0.0,0.25,83,2026113083,1,K1ABC FN42 33,-30,0,10.140200,0.2565630190001684
-31.0,0.0,0.25,84,2026113084,0,,,,,0.5339236270001493
-31.0,0.0,0.25,85,2026113085,0,,,,,0.5551249860000098
-31.0,0.0,0.25,86,2026113086,0,,,,,0.446290558000328
-31.0,0.0,0.25,87,2026113087,0,,,,,0.5387816900001781
-31.0,0.0,0.25,90,2026113090,1,K1ABC FN42 33,-31,0,10.140200,0.2530455890000667
-31.0,0.0,0.25,89,2026113089,1,K1ABC FN42 33,-31,0,10.140200,0.2997559220002586
-31.0,0.0,0.25,88,2026113088,0,,,,,0.5422102989996347
-31.0,0.0,0.25,91,2026113091,1,K1ABC FN42 33,-31,0,10.140200,0.3559634929997628
-31.0,0.0,0.25,93,2026113093,0,,,,,0.42223935299989535
-31.0,0.0,0.25,92,2026113092,0,,,,,0.5313790359996347
-31.0,0.0,0.25,94,2026113094,1,K1ABC FN42 33,-30,0,10.140200,0.3440679220002494
-31.0,0.0,0.25,95,2026113095,0,,,,,0.5542610030006472
-31.0,0.0,0.25,98,2026113098,1,K1ABC FN42 33,-30,0,10.140200,0.30509610699937184
-31.0,0.0,0.25,96,2026113096,0,,,,,0.44489587299995037
-31.0,0.0,0.25,99,2026113099,1,K1ABC FN42 33,-30,0,10.140200,0.0657066659996417
-31.0,0.0,0.25,97,2026113097,0,,,,,0.5526315819997762
-31.0,0.0,0.25,101,2026113101,1,K1ABC FN42 33,-30,0,10.140200,0.2636739879999368
-31.0,0.0,0.25,103,2026113103,1,K1ABC FN42 33,-30,0,10.140200,0.25713354500021524
-31.0,0.0,0.25,102,2026113102,0,,,,,0.4455134019999605
-31.0,0.0,0.25,104,2026113104,1,K1ABC FN42 33,-30,0,10.140200,0.242889565999576
-31.0,0.0,0.25,100,2026113100,0,,,,,0.5368228000006638
-31.0,0.0,0.25,105,2026113105,1,K1ABC FN42 33,-30,0,10.140200,0.14824314800080174
-31.0,0.0,0.25,106,2026113106,0,,,,,0.4194699390000096
-31.0,0.0,0.25,107,2026113107,0,,,,,0.4457213249997949
-31.0,0.0,0.25,108,2026113108,0,,,,,0.5308670699996583
-31.0,0.0,0.25,109,2026113109,0,,,,,0.5360550179993879
-31.0,0.0,0.25,110,2026113110,0,,,,,0.536710547000439
-31.0,0.0,0.25,111,2026113111,0,,,,,0.5204176239994922
-31.0,0.0,0.25,113,2026113113,1,K1ABC FN42 33,-31,0,10.140200,0.3602000720002252
-31.0,0.0,0.25,114,2026113114,0,,,,,0.04101585199987312
-31.0,0.0,0.25,112,2026113112,0,,,,,0.42774020499928156
-31.0,0.0,0.25,118,2026113118,1,K1ABC FN42 33,-30,0,10.140200,0.2684694320005292
-31.0,0.0,0.25,119,2026113119,1,K1ABC FN42 33,-30,0,10.140200,0.047082389000024705
-31.0,0.0,0.25,115,2026113115,0,,,,,0.52046213200083
-31.0,0.0,0.25,117,2026113117,0,,,,,0.5229149610004242
-31.0,0.0,0.25,116,2026113116,0,,,,,0.5335839589997704
-31.0,0.0,0.25,123,2026113123,0,,,,,0.04506248500001675
-31.0,0.0,0.25,121,2026113121,1,K1ABC FN42 33,-31,0,10.140200,0.15297080999971513
-31.0,0.0,0.25,120,2026113120,0,,,,,0.5099584179997692
-31.0,0.0,0.25,122,2026113122,0,,,,,0.43325646399989637
-31.0,0.0,0.25,125,2026113125,0,,,,,0.4120283570000538
-31.0,0.0,0.25,124,2026113124,0,,,,,0.5157326979997379
-31.0,0.0,0.25,127,2026113127,1,K1ABC FN42 33,-30,0,10.140200,0.25968728299994837
-31.0,0.0,0.25,130,2026113130,0,,,,,0.04106129800038616
-31.0,0.0,0.25,129,2026113129,1,K1ABC FN42 33,-31,0,10.140200,0.22978383400004532
-31.0,0.0,0.25,126,2026113126,0,,,,,0.5436353080003755
-31.0,0.0,0.25,128,2026113128,0,,,,,0.5134887289996186
-31.0,0.0,0.25,131,2026113131,1,K1ABC FN42 33,-31,0,10.140200,0.3485417020001478
-31.0,0.0,0.25,132,2026113132,0,,,,,0.5253985520002971
-31.0,0.0,0.25,133,2026113133,0,,,,,0.5209300409997013
-31.0,0.0,0.25,134,2026113134,1,K1ABC FN42 33,-30,0,10.140200,0.3458348880003541
-31.0,0.0,0.25,135,2026113135,0,,,,,0.5118829189996177
-31.0,0.0,0.25,138,2026113138,1,K1ABC FN42 33,-30,0,10.140200,0.246475570000257
-31.0,0.0,0.25,140,2026113140,0,,,,,0.044481083000391664
-31.0,0.0,0.25,136,2026113136,0,,,,,0.41217196399975364
-31.0,0.0,0.25,137,2026113137,0,,,,,0.515106482000192
-31.0,0.0,0.25,142,2026113142,1,K1ABC FN42 33,-30,0,10.140200,0.245954422000068
-31.0,0.0,0.25,139,2026113139,0,,,,,0.5037718559997302
-31.0,0.0,0.25,141,2026113141,0,,,,,0.41393631200025993
-31.0,0.0,0.25,145,2026113145,0,,,,,0.04114625099919067
-31.0,0.0,0.25,147,2026113147,0,,,,,0.04262232200017024
-31.0,0.0,0.25,143,2026113143,0,,,,,0.5299806339999122
-31.0,0.0,0.25,148,2026113148,1,K1ABC FN42 33,-30,0,10.140200,0.25366268399920955
-31.0,0.0,0.25,150,2026113150,0,,,,,0.044592835000003106
-31.0,0.0,0.25,144,2026113144,0,,,,,0.5381919510000444
-31.0,0.0,0.25,146,2026113146,0,,,,,0.4317414019997159
-31.0,0.0,0.25,152,2026113152,1,K1ABC FN42 33,-30,0,10.140200,0.26111399399997026
-31.0,0.0,0.25,149,2026113149,0,,,,,0.5099252959998921
-31.0,0.0,0.25,151,2026113151,0,,,,,0.5237012779998622
-31.0,0.0,0.25,156,2026113156,0,,,,,0.04730744999960734
-31.0,0.0,0.25,154,2026113154,1,K1ABC FN42 33,-31,0,10.140200,0.3037630100006936
-31.0,0.0,0.25,153,2026113153,0,,,,,0.532629930999974
-31.0,0.0,0.25,157,2026113157,1,K1ABC FN42 33,-32,0,10.140200,0.057781993000389775
-31.0,0.0,0.25,160,2026113160,0,,,,,0.046885033999387815
-31.0,0.0,0.25,161,2026113161,1,K1ABC FN42 33,-30,0,10.140200,0.2519273449997854
-31.0,0.0,0.25,155,2026113155,0,,,,,0.5141707370003132
-31.0,0.0,0.25,159,2026113159,0,,,,,0.42163410899956943
-31.0,0.0,0.25,158,2026113158,0,,,,,0.5129606729997249
-31.0,0.0,0.25,163,2026113163,1,K1ABC FN42 33,-30,0,10.140200,0.271727586000452
-31.0,0.0,0.25,165,2026113165,1,K1ABC FN42 33,-31,0,10.140200,0.2549512500008859
-31.0,0.0,0.25,162,2026113162,0,,,,,0.5135413309999421
-31.0,0.0,0.25,164,2026113164,0,,,,,0.5125958179996815
-31.0,0.0,0.25,166,2026113166,0,,,,,0.5165443269997922
-31.0,0.0,0.25,170,2026113170,1,K1ABC FN42 33,-30,0,10.140200,0.07519390299967199
-31.0,0.0,0.25,167,2026113167,0,,,,,0.529886477999753
-31.0,0.0,0.25,168,2026113168,0,,,,,0.5157761649998065
-31.0,0.0,0.25,169,2026113169,0,,,,,0.503248085999985
-31.0,0.0,0.25,172,2026113172,0,,,,,0.4116013410002779
-31.0,0.0,0.25,171,2026113171,0,,,,,0.52773507800066
-31.0,0.0,0.25,173,2026113173,0,,,,,0.5031359320000774
-31.0,0.0,0.25,174,2026113174,0,,,,,0.5202914110004713
-31.0,0.0,0.25,178,2026113178,1,K1ABC FN42 33,-31,0,10.140200,0.14431337399946642
-31.0,0.0,0.25,177,2026113177,1,K1ABC FN42 33,-31,0,10.140200,0.34803804500006663
-31.0,0.0,0.25,175,2026113175,0,,,,,0.518602066999847
-31.0,0.0,0.25,176,2026113176,0,,,,,0.5258371840000109
-31.0,0.0,0.25,180,2026113180,1,K1ABC FN42 33,-30,0,10.140200,0.23481476599954476
-31.0,0.0,0.25,181,2026113181,1,K1ABC FN42 33,-30,0,10.140200,0.26591069599999173
-31.0,0.0,0.25,183,2026113183,1,K1ABC FN42 33,-30,0,10.140200,0.15351277699937782
-31.0,0.0,0.25,179,2026113179,0,,,,,0.5170499529995141
-31.0,0.0,0.25,182,2026113182,0,,,,,0.5040328940003747
-31.0,0.0,0.25,184,2026113184,1,K1ABC FN42 33,-31,0,10.140200,0.2963911360002385
-31.0,0.0,0.25,186,2026113186,1,K1ABC FN42 33,-30,0,10.140200,0.3430837310006609
-31.0,0.0,0.25,188,2026113188,1,K1ABC FN42 33,-31,0,10.140200,0.25385548699978244
-31.0,0.0,0.25,185,2026113185,0,,,,,0.5483256810002786
-31.0,0.0,0.25,189,2026113189,1,K1ABC FN42 33,-31,0,10.140200,0.351436427000408
-31.0,0.0,0.25,187,2026113187,0,,,,,0.5379095130001588
-31.0,0.0,0.25,192,2026113192,0,,,,,0.16670844400050555
-31.0,0.0,0.25,190,2026113190,0,,,,,0.513310002000253
-31.0,0.0,0.25,191,2026113191,0,,,,,0.5239127120003104
-31.0,0.0,0.25,193,2026113193,0,,,,,0.5201975240006504
-31.0,0.0,0.25,195,2026113195,0,,,,,0.4261318089993438
-31.0,0.0,0.25,194,2026113194,0,,,,,0.5315918670003157
-31.0,0.0,0.25,196,2026113196,0,,,,,0.4202378370000588
-31.0,0.0,0.25,197,2026113197,0,,,,,0.5237389209996763
-31.0,0.0,0.25,198,2026113198,0,,,,,0.42654532300002757
-31.0,0.0,0.25,199,2026113199,0,,,,,0.5368504079997365
-31.0,0.0,0.5,0,2026113000,0,,,,,0.5280993360001958
-31.0,0.0,0.5,1,2026113001,0,,,,,0.5255460999997013
-31.0,0.0,0.5,2,2026113002,0,,,,,0.5156588079998983
-31.0,0.0,0.5,3,2026113003,0,,,,,0.42380330200012395
-31.0,0.0,0.5,4,2026113004,0,,,,,0.5312722729995585
-31.0,0.0,0.5,5,2026113005,0,,,,,0.43928943300034007
-31.0,0.0,0.5,7,2026113007,0,,,,,0.4308770679999725
-31.0,0.0,0.5,6,2026113006,0,,,,,0.5256079830005547
-31.0,0.0,0.5,8,2026113008,0,,,,,0.547040460000062
-31.0,0.0,0.5,10,2026113010,0,,,,,0.43411891699997796
-31.0,0.0,0.5,9,2026113009,0,,,,,0.5348950600000535
-31.0,0.0,0.5,11,2026113011,0,,,,,0.42592852500001754
-31.0,0.0,0.5,12,2026113012,0,,,,,0.5361008750005567
-31.0,0.0,0.5,14,2026113014,0,,,,,0.4513137940002707
-31.0,0.0,0.5,15,2026113015,0,,,,,0.4525596370003768
-31.0,0.0,0.5,13,2026113013,0,,,,,0.5368662969995057
-31.0,0.0,0.5,19,2026113019,0,,,,,0.04880909499934205
-31.0,0.0,0.5,16,2026113016,0,,,,,0.5357889850001811
-31.0,0.0,0.5,18,2026113018,0,,,,,0.5307782479994785
-31.0,0.0,0.5,17,2026113017,0,,,,,0.5400513860004139
-31.0,0.0,0.5,20,2026113020,0,,,,,0.4354792299991459
-31.0,0.0,0.5,21,2026113021,0,,,,,0.4418084609997095
-31.0,0.0,0.5,24,2026113024,0,,,,,0.5336473510005817
-31.0,0.0,0.5,23,2026113023,0,,,,,0.549328145999425
-31.0,0.0,0.5,22,2026113022,0,,,,,0.5586334239997086
-31.0,0.0,0.5,25,2026113025,0,,,,,0.5275125480002316
-31.0,0.0,0.5,26,2026113026,0,,,,,0.4177368979999301
-31.0,0.0,0.5,28,2026113028,0,,,,,0.510099533000357
-31.0,0.0,0.5,27,2026113027,0,,,,,0.5303306280002289
-31.0,0.0,0.5,29,2026113029,0,,,,,0.5141611839999314
-31.0,0.0,0.5,30,2026113030,0,,,,,0.5237770880003154
-31.0,0.0,0.5,34,2026113034,1,K1ABC FN42 33,-31,0,10.140200,0.04832866900051158
-31.0,0.0,0.5,31,2026113031,0,,,,,0.5014744079999218
-31.0,0.0,0.5,35,2026113035,0,,,,,0.045175561999712954
-31.0,0.0,0.5,32,2026113032,0,,,,,0.5086363199998232
-31.0,0.0,0.5,33,2026113033,0,,,,,0.5279965979998451
-31.0,0.0,0.5,37,2026113037,0,,,,,0.4319157330000962
-31.0,0.0,0.5,36,2026113036,0,,,,,0.5231497909999234
-31.0,0.0,0.5,39,2026113039,0,,,,,0.532787682000162
-31.0,0.0,0.5,38,2026113038,0,,,,,0.9241379650002273
-31.0,0.0,0.5,40,2026113040,0,,,,,0.5398592009996719
-31.0,0.0,0.5,41,2026113041,0,,,,,0.5410984189993542
-31.0,0.0,0.5,43,2026113043,0,,,,,0.4316285909999351
-31.0,0.0,0.5,44,2026113044,0,,,,,0.43036484499953076
-31.0,0.0,0.5,42,2026113042,0,,,,,0.5414391669992256
-31.0,0.0,0.5,45,2026113045,0,,,,,0.5146108980006829
-31.0,0.0,0.5,46,2026113046,0,,,,,0.4265405739997732
-31.0,0.0,0.5,47,2026113047,0,,,,,0.43147102300008555
-31.0,0.0,0.5,48,2026113048,0,,,,,0.5159911849996206
-31.0,0.0,0.5,49,2026113049,0,,,,,0.5091896949998045
-31.0,0.0,0.5,50,2026113050,0,,,,,0.5150122830000328
-31.0,0.0,0.5,51,2026113051,0,,,,,0.5201920620002056
-31.0,0.0,0.5,52,2026113052,0,,,,,0.4967625040007988
-31.0,0.0,0.5,53,2026113053,0,,,,,0.5117732100006833
-31.0,0.0,0.5,54,2026113054,0,,,,,0.5274848720000591
-31.0,0.0,0.5,55,2026113055,0,,,,,0.5284511059999204
-31.0,0.0,0.5,58,2026113058,0,,,,,0.044029424000655126
-31.0,0.0,0.5,56,2026113056,0,,,,,0.5306261440000526
-31.0,0.0,0.5,57,2026113057,0,,,,,0.5183585269996911
-31.0,0.0,0.5,60,2026113060,1,K1ABC FN42 33,-31,0,10.140200,0.2937768860001597
-31.0,0.0,0.5,59,2026113059,0,,,,,0.44208949800031405
-31.0,0.0,0.5,61,2026113061,0,,,,,0.5510329019998608
-31.0,0.0,0.5,63,2026113063,0,,,,,0.4524183499997889
-31.0,0.0,0.5,62,2026113062,0,,,,,0.5392888210008095
-31.0,0.0,0.5,64,2026113064,0,,,,,0.43098146699958306
-31.0,0.0,0.5,65,2026113065,0,,,,,0.5347395839999081
-31.0,0.0,0.5,66,2026113066,0,,,,,0.5365691830002106
-31.0,0.0,0.5,68,2026113068,0,,,,,0.43698207400029787
-31.0,0.0,0.5,67,2026113067,0,,,,,0.5651136599999518
-31.0,0.0,0.5,72,2026113072,0,,,,,0.052544193000358064
-31.0,0.0,0.5,69,2026113069,0,,,,,0.5497031629993216
-31.0,0.0,0.5,70,2026113070,0,,,,,0.5449164190004012
-31.0,0.0,0.5,71,2026113071,0,,,,,0.562512329999663
-31.0,0.0,0.5,73,2026113073,0,,,,,0.5496851640000386
-31.0,0.0,0.5,74,2026113074,0,,,,,0.4460457149998547
-31.0,0.0,0.5,78,2026113078,0,,,,,0.052633042000707064
-31.0,0.0,0.5,76,2026113076,0,,,,,0.47607589900053426
-31.0,0.0,0.5,75,2026113075,0,,,,,0.6953333250003197
-31.0,0.0,0.5,81,2026113081,0,,,,,0.05069682799967268
-31.0,0.0,0.5,77,2026113077,0,,,,,0.6448926450002546
-31.0,0.0,0.5,79,2026113079,0,,,,,0.6354343009998047
-31.0,0.0,0.5,80,2026113080,0,,,,,0.5468414280003344
-31.0,0.0,0.5,82,2026113082,0,,,,,0.4259618979995139
-31.0,0.0,0.5,83,2026113083,0,,,,,0.44387899299999845
-31.0,0.0,0.5,84,2026113084,0,,,,,0.5064841680004974
-31.0,0.0,0.5,85,2026113085,0,,,,,0.503520070000377
-31.0,0.0,0.5,87,2026113087,0,,,,,0.4165723149999394
-31.0,0.0,0.5,86,2026113086,0,,,,,0.5208717389996309
-31.0,0.0,0.5,91,2026113091,0,,,,,0.0547978280001189
-31.0,0.0,0.5,90,2026113090,0,,,,,0.4176600529999632
-31.0,0.0,0.5,88,2026113088,0,,,,,0.516755505999754
-31.0,0.0,0.5,89,2026113089,0,,,,,0.5088936000001922
-31.0,0.0,0.5,92,2026113092,0,,,,,0.49997761900067417
-31.0,0.0,0.5,94,2026113094,0,,,,,0.4066373840005326
-31.0,0.0,0.5,93,2026113093,0,,,,,0.5193003909998879
-31.0,0.0,0.5,95,2026113095,0,,,,,0.5156634300001315
-31.0,0.0,0.5,96,2026113096,0,,,,,0.5053803569999218
-31.0,0.0,0.5,97,2026113097,0,,,,,0.5036051309998584
-31.0,0.0,0.5,98,2026113098,0,,,,,0.4048604390000037
-31.0,0.0,0.5,99,2026113099,0,,,,,0.5159161819992732
-31.0,0.0,0.5,100,2026113100,0,,,,,0.511002852999809
-31.0,0.0,0.5,102,2026113102,0,,,,,0.42171223999957874
-31.0,0.0,0.5,101,2026113101,0,,,,,0.5175337109994871
-31.0,0.0,0.5,103,2026113103,0,,,,,0.440751660999922
-31.0,0.0,0.5,104,2026113104,0,,,,,0.4400089079999816
-31.0,0.0,0.5,105,2026113105,0,,,,,0.4071783389999837
-31.0,0.0,0.5,107,2026113107,0,,,,,0.431133133000003
-31.0,0.0,0.5,106,2026113106,0,,,,,0.5186744119992
-31.0,0.0,0.5,108,2026113108,1,K1ABC FN42 33,-30,0,10.140200,0.2869908549992033
-31.0,0.0,0.5,109,2026113109,0,,,,,0.5374394270002085
-31.0,0.0,0.5,112,2026113112,0,,,,,0.4359959519997574
-31.0,0.0,0.5,114,2026113114,0,,,,,0.04482431699943845
-31.0,0.0,0.5,111,2026113111,0,,,,,0.5350755309991655
-31.0,0.0,0.5,115,2026113115,1,K1ABC FN42 33,-30,0,10.140200,0.053248070999870833
-31.0,0.0,0.5,113,2026113113,0,,,,,0.5431808280000041
-31.0,0.0,0.5,110,2026113110,0,,,,,0.9404429759997583
-31.0,0.0,0.5,119,2026113119,0,,,,,0.04408751699975255
-31.0,0.0,0.5,117,2026113117,0,,,,,0.522208739999769
-31.0,0.0,0.5,121,2026113121,0,,,,,0.045503371999984665
-31.0,0.0,0.5,122,2026113122,1,K1ABC FN42 33,-31,0,10.140200,0.1368672910002715
-31.0,0.0,0.5,123,2026113123,0,,,,,0.049371652000445465
-31.0,0.0,0.5,118,2026113118,0,,,,,0.5266401330000008
-31.0,0.0,0.5,116,2026113116,0,,,,,0.916890346999935
-31.0,0.0,0.5,120,2026113120,0,,,,,0.5267214389996298
-31.0,0.0,0.5,125,2026113125,0,,,,,0.4222951279998597
-31.0,0.0,0.5,124,2026113124,0,,,,,0.5360541150002973
-31.0,0.0,0.5,126,2026113126,0,,,,,0.5174982850003289
-31.0,0.0,0.5,130,2026113130,1,K1ABC FN42 33,-30,0,10.140200,0.05055625500062888
-31.0,0.0,0.5,127,2026113127,0,,,,,0.529247757000121
-31.0,0.0,0.5,129,2026113129,0,,,,,0.5158172040000863
-31.0,0.0,0.5,128,2026113128,0,,,,,0.5200741960006781
-31.0,0.0,0.5,131,2026113131,0,,,,,0.5290762640006506
-31.0,0.0,0.5,132,2026113132,0,,,,,0.5179545589999179
-31.0,0.0,0.5,134,2026113134,0,,,,,0.5318172759998561
-31.0,0.0,0.5,133,2026113133,0,,,,,0.5385620219994962
-31.0,0.0,0.5,136,2026113136,0,,,,,0.4499809840008311
-31.0,0.0,0.5,135,2026113135,0,,,,,0.5507397799992759
-31.0,0.0,0.5,137,2026113137,0,,,,,0.5638377830000536
-31.0,0.0,0.5,138,2026113138,0,,,,,0.562266973000078
-31.0,0.0,0.5,140,2026113140,0,,,,,0.45839485400028934
-31.0,0.0,0.5,139,2026113139,0,,,,,0.5664396590000251
-31.0,0.0,0.5,142,2026113142,0,,,,,0.44751419000021997
-31.0,0.0,0.5,141,2026113141,0,,,,,0.5455762660003529
-31.0,0.0,0.5,143,2026113143,0,,,,,0.527686630000062
-31.0,0.0,0.5,144,2026113144,0,,,,,0.5279473250002411
-31.0,0.0,0.5,145,2026113145,0,,,,,0.43868716999986646
-31.0,0.0,0.5,146,2026113146,0,,,,,0.4266241449995505
-31.0,0.0,0.5,148,2026113148,0,,,,,0.5141583439999522
-31.0,0.0,0.5,147,2026113147,0,,,,,0.5349866700007624
-31.0,0.0,0.5,149,2026113149,0,,,,,0.5041129600003842
-31.0,0.0,0.5,150,2026113150,0,,,,,0.4246143549999033
-31.0,0.0,0.5,153,2026113153,0,,,,,0.05703836399970896
-31.0,0.0,0.5,151,2026113151,0,,,,,0.4111967179997009
-31.0,0.0,0.5,152,2026113152,0,,,,,0.4151335790002122
-31.0,0.0,0.5,156,2026113156,0,,,,,0.03972011199948611
-31.0,0.0,0.5,154,2026113154,0,,,,,0.41816676599955827
-31.0,0.0,0.5,157,2026113157,1,K1ABC FN42 33,-32,0,10.140200,0.24583023800005321
-31.0,0.0,0.5,160,2026113160,0,,,,,0.04509512000004179
-31.0,0.0,0.5,155,2026113155,0,,,,,0.5193924269997297
-31.0,0.0,0.5,158,2026113158,0,,,,,0.515870133000135
-31.0,0.0,0.5,159,2026113159,0,,,,,0.44626591699943674
-31.0,0.0,0.5,161,2026113161,0,,,,,0.5261859369993545
-31.0,0.0,0.5,165,2026113165,0,,,,,0.04002909599967097
-31.0,0.0,0.5,162,2026113162,0,,,,,0.6402175540006283
-31.0,0.0,0.5,163,2026113163,0,,,,,0.48948873599965737
-31.0,0.0,0.5,164,2026113164,0,,,,,0.5387166820000857
-31.0,0.0,0.5,166,2026113166,0,,,,,0.5134406119996129
-31.0,0.0,0.5,167,2026113167,0,,,,,0.5092098980003357
-31.0,0.0,0.5,168,2026113168,0,,,,,0.5076743829995394
-31.0,0.0,0.5,169,2026113169,0,,,,,0.5304538970003705
-31.0,0.0,0.5,170,2026113170,0,,,,,0.5344379009993645
-31.0,0.0,0.5,172,2026113172,0,,,,,0.5239065670002674
-31.0,0.0,0.5,171,2026113171,0,,,,,0.5377606000001833
-31.0,0.0,0.5,173,2026113173,0,,,,,0.5445898449997912
-31.0,0.0,0.5,174,2026113174,0,,,,,0.5300280219998967
-31.0,0.0,0.5,178,2026113178,0,,,,,0.03974681799991231
-31.0,0.0,0.5,175,2026113175,0,,,,,0.5207762620002541
-31.0,0.0,0.5,176,2026113176,0,,,,,0.5176443989994368
-31.0,0.0,0.5,177,2026113177,0,,,,,0.5147496279996631
-31.0,0.0,0.5,179,2026113179,0,,,,,0.42132316299921513
-31.0,0.0,0.5,183,2026113183,0,,,,,0.051789785000437405
-31.0,0.0,0.5,180,2026113180,0,,,,,0.5356889510003384
-31.0,0.0,0.5,181,2026113181,0,,,,,0.5361438800000542
-31.0,0.0,0.5,182,2026113182,0,,,,,0.5174822549997771
-31.0,0.0,0.5,184,2026113184,0,,,,,0.4266578050001044
-31.0,0.0,0.5,185,2026113185,0,,,,,0.4994222670002273
-31.0,0.0,0.5,186,2026113186,0,,,,,0.5195815349998156
-31.0,0.0,0.5,187,2026113187,0,,,,,0.525250001999666
